comparacao,ANO_ELEICAO_ANALISE,ESFERA,tipo_despesa,variavel,teste,n_grupos_validos,estatistica,p_valor
cristaos_direita_centro_esquerda,2014,estadual,Energia eletrica,valor_despesa,anova_um_fator,3,0.0038030283917940633,0.9962042191509825
cristaos_direita_centro_esquerda,2014,estadual,Energia eletrica,pct_despesa_tipo,anova_um_fator,3,0.7766892036466685,0.46041064415097455
cristaos_direita_centro_esquerda,2014,estadual,Eventos de promocao da candidatura,valor_despesa,anova_um_fator,3,2.649053954631602,0.07158563490718658
cristaos_direita_centro_esquerda,2014,estadual,Eventos de promocao da candidatura,pct_despesa_tipo,anova_um_fator,3,2.6071113535257986,0.07462347379400454
cristaos_direita_centro_esquerda,2014,estadual,Locacao/cessao de bens imoveis,valor_despesa,anova_um_fator,3,4.923241884528496,0.007586785327019962
cristaos_direita_centro_esquerda,2014,estadual,Locacao/cessao de bens imoveis,pct_despesa_tipo,anova_um_fator,3,1.513128166278889,0.22110015131302962
cristaos_direita_centro_esquerda,2014,estadual,Locacao/cessao de bens moveis,valor_despesa,anova_um_fator,3,0.9720073728967522,0.3789468351114222
cristaos_direita_centro_esquerda,2014,estadual,Locacao/cessao de bens moveis,pct_despesa_tipo,anova_um_fator,3,0.3297556708348604,0.7192360197274394
cristaos_direita_centro_esquerda,2014,estadual,Materiais de expediente,valor_despesa,anova_um_fator,3,0.5482865563069529,0.5782426603421768
cristaos_direita_centro_esquerda,2014,estadual,Materiais de expediente,pct_despesa_tipo,anova_um_fator,3,1.1413636349324723,0.3201094823328427
cristaos_direita_centro_esquerda,2014,estadual,Publicidade por carros de som,valor_despesa,anova_um_fator,3,1.169604364271249,0.3112311793458971
cristaos_direita_centro_esquerda,2014,estadual,Publicidade por carros de som,pct_despesa_tipo,anova_um_fator,3,0.0094761648348154,0.99056874803249
cristaos_direita_centro_esquerda,2014,estadual,"Publicidade por placas, estandartes e faixas",valor_despesa,anova_um_fator,3,1.6796104867870687,0.18736480498127583
cristaos_direita_centro_esquerda,2014,estadual,"Publicidade por placas, estandartes e faixas",pct_despesa_tipo,anova_um_fator,3,2.084994451118195,0.125251547468278
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Despesas com pessoal,valor_despesa,anova_um_fator,3,0.3483735065142058,0.7059848478729083
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Despesas com pessoal,pct_despesa_tipo,anova_um_fator,3,2.0599065256788225,0.12841041900414518
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Producao de programas de radio, televisao ou video",valor_despesa,anova_um_fator,3,7.187441210960759,0.0009246730405375027
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Producao de programas de radio, televisao ou video",pct_despesa_tipo,anova_um_fator,3,0.7438761230527751,0.4763298091452983
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Cessao ou locacao de veiculos,valor_despesa,anova_um_fator,3,4.051199221434408,0.018570680295280438
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Cessao ou locacao de veiculos,pct_despesa_tipo,anova_um_fator,3,4.391432469227984,0.013364415458439109
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Producao de jingles, vinhetas e slogans",valor_despesa,anova_um_fator,3,1.2870550418026605,0.27792756569004323
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Producao de jingles, vinhetas e slogans",pct_despesa_tipo,anova_um_fator,3,2.56484950720572,0.07897853335372737
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Publicidade por carros de som,valor_despesa,anova_um_fator,3,2.24032249061366,0.108582512004399
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Publicidade por carros de som,pct_despesa_tipo,anova_um_fator,3,0.8122592184376752,0.44503615212190634
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Servicos prestados por terceiros,valor_despesa,anova_um_fator,3,1.7787147669078163,0.17101099457778163
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Servicos prestados por terceiros,pct_despesa_tipo,anova_um_fator,3,0.3163354644386976,0.7291097418314504
cristaos_direita_centro_esquerda,2014,federal,Diversas a especificar,valor_despesa,anova_um_fator,3,0.5298932838377562,0.5893354480910967
cristaos_direita_centro_esquerda,2014,federal,Diversas a especificar,pct_despesa_tipo,anova_um_fator,3,0.371517859478954,0.690071426646357
cristaos_direita_centro_esquerda,2014,federal,"Encargos financeiros, taxas bancarias e/ou op. cartao de credito",valor_despesa,anova_um_fator,3,2.260421700714161,0.10646016094655485
cristaos_direita_centro_esquerda,2014,federal,"Encargos financeiros, taxas bancarias e/ou op. cartao de credito",pct_despesa_tipo,anova_um_fator,3,2.814239503250013,0.06187408242268083
cristaos_direita_centro_esquerda,2014,federal,Publicidade por carros de som,valor_despesa,anova_um_fator,3,3.0907973136183995,0.047228653526078405
cristaos_direita_centro_esquerda,2014,federal,Publicidade por carros de som,pct_despesa_tipo,anova_um_fator,3,1.4926517899355505,0.22679618290676307
cristaos_direita_centro_esquerda,2014,federal,Servicos prestados por terceiros,valor_despesa,anova_um_fator,3,1.764688081936395,0.17339221334708152
cristaos_direita_centro_esquerda,2014,federal,Servicos prestados por terceiros,pct_despesa_tipo,anova_um_fator,3,0.45401273721717056,0.635603554297808
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Diversas a especificar,valor_despesa,anova_um_fator,3,1.9309439845514547,0.1459553185056931
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Diversas a especificar,pct_despesa_tipo,anova_um_fator,3,2.648684737421732,0.07161182779789628
cristaos_direita_centro_esquerda,2014,estadual,Diversas a especificar,valor_despesa,anova_um_fator,3,0.22144838249526477,0.801425955560716
cristaos_direita_centro_esquerda,2014,estadual,Diversas a especificar,pct_despesa_tipo,anova_um_fator,3,0.8234776222436269,0.4394222968123963
cristaos_direita_centro_esquerda,2014,estadual,Doacoes financeiras a outros candidatos/comites financeiros/partidos,valor_despesa,anova_um_fator,3,1.126714004395544,0.32481469199674634
cristaos_direita_centro_esquerda,2014,estadual,Doacoes financeiras a outros candidatos/comites financeiros/partidos,pct_despesa_tipo,anova_um_fator,3,0.38295012307040055,0.6820215869700823
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Combustiveis e lubrificantes,valor_despesa,anova_um_fator,3,1.0040550873012233,0.3678810632850201
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Combustiveis e lubrificantes,pct_despesa_tipo,anova_um_fator,3,0.6227388244358013,0.5373132467628304
cristaos_direita_centro_esquerda,2014,federal,Despesas com pessoal,valor_despesa,anova_um_fator,3,1.9217148392726269,0.14853765508473252
cristaos_direita_centro_esquerda,2014,federal,Despesas com pessoal,pct_despesa_tipo,anova_um_fator,3,1.0750216946152586,0.3428816833986248
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Locacao/cessao de bens moveis,valor_despesa,anova_um_fator,3,1.661586098901089,0.19075259219234042
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Locacao/cessao de bens moveis,pct_despesa_tipo,anova_um_fator,3,1.2048982087611728,0.3004820566553327
cristaos_direita_centro_esquerda,2014,estadual,Correspondencias e despesas postais,valor_despesa,anova_um_fator,3,0.45690887909205186,0.6334689509727772
cristaos_direita_centro_esquerda,2014,estadual,Correspondencias e despesas postais,pct_despesa_tipo,anova_um_fator,3,2.7303400365641806,0.06604693839111012
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Locacao/cessao de bens imoveis,valor_despesa,anova_um_fator,3,3.1992523090847746,0.04248873905839756
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Locacao/cessao de bens imoveis,pct_despesa_tipo,anova_um_fator,3,2.204795664701721,0.11243880702481221
cristaos_direita_centro_esquerda,2014,federal,Correspondencias e despesas postais,valor_despesa,anova_um_fator,3,1.2936837565129893,0.2761102804697758
cristaos_direita_centro_esquerda,2014,federal,Correspondencias e despesas postais,pct_despesa_tipo,anova_um_fator,3,2.012070609684915,0.13589726441802172
cristaos_direita_centro_esquerda,2014,federal,Doacoes financeiras a outros candidatos/comites financeiros/partidos,valor_despesa,anova_um_fator,3,2.187387388623813,0.11437851605421125
cristaos_direita_centro_esquerda,2014,federal,Doacoes financeiras a outros candidatos/comites financeiros/partidos,pct_despesa_tipo,anova_um_fator,3,1.09074614857615,0.33757836146100745
cristaos_direita_centro_esquerda,2014,federal,"Producao de programas de radio, televisao ou video",valor_despesa,anova_um_fator,3,1.6993075711816858,0.18494018285066652
cristaos_direita_centro_esquerda,2014,federal,"Producao de programas de radio, televisao ou video",pct_despesa_tipo,anova_um_fator,3,2.971589256515199,0.053056271715818865
cristaos_direita_centro_esquerda,2014,federal,"Publicidade por placas, estandartes e faixas",valor_despesa,anova_um_fator,3,4.437366775042669,0.012784666523145029
cristaos_direita_centro_esquerda,2014,federal,"Publicidade por placas, estandartes e faixas",pct_despesa_tipo,anova_um_fator,3,0.13026683828706156,0.8779214234034531
cristaos_direita_centro_esquerda,2014,federal,Locacao/cessao de bens moveis,valor_despesa,anova_um_fator,3,1.5251903385497376,0.2196215745295919
cristaos_direita_centro_esquerda,2014,federal,Locacao/cessao de bens moveis,pct_despesa_tipo,anova_um_fator,3,0.8422929869684472,0.43195507776900804
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Criacao e inclusao de paginas na internet,valor_despesa,anova_um_fator,3,1.759072852069071,0.17313472133115537
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Criacao e inclusao de paginas na internet,pct_despesa_tipo,anova_um_fator,3,1.396333059088475,0.24834522453077695
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Publicidade por placas, estandartes e faixas",valor_despesa,anova_um_fator,3,2.7992596256384497,0.0627870216607164
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Publicidade por placas, estandartes e faixas",pct_despesa_tipo,anova_um_fator,3,1.9158433542948237,0.14939893631408407
cristaos_direita_centro_esquerda,2014,federal,"Impostos, contribuicoes e taxas",valor_despesa,anova_um_fator,3,1.6985049795852127,0.18508665809814615
cristaos_direita_centro_esquerda,2014,federal,"Impostos, contribuicoes e taxas",pct_despesa_tipo,anova_um_fator,3,0.895779338422422,0.409611431812637
cristaos_direita_centro_esquerda,2014,federal,Agua,valor_despesa,anova_um_fator,3,1.0129143817509585,0.36466245750167287
cristaos_direita_centro_esquerda,2014,federal,Agua,pct_despesa_tipo,anova_um_fator,3,0.921822250070732,0.39915759490659003
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Criacao e inclusao de paginas na internet,valor_despesa,anova_um_fator,3,1.7380533632061963,0.1780062117670353
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Criacao e inclusao de paginas na internet,pct_despesa_tipo,anova_um_fator,3,0.4058413589352046,0.6668594429939108
cristaos_direita_centro_esquerda,2014,federal,Energia eletrica,valor_despesa,anova_um_fator,3,1.5241755567943966,0.21984183498608495
cristaos_direita_centro_esquerda,2014,federal,Energia eletrica,pct_despesa_tipo,anova_um_fator,3,0.8115197558047317,0.4453632105522377
cristaos_direita_centro_esquerda,2014,federal,Locacao/cessao de bens imoveis,valor_despesa,anova_um_fator,3,3.9271438459120134,0.02094201999608353
cristaos_direita_centro_esquerda,2014,federal,Locacao/cessao de bens imoveis,pct_despesa_tipo,anova_um_fator,3,2.5214427504999475,0.08241002020405838
cristaos_direita_centro_esquerda,2014,federal,Materiais de expediente,valor_despesa,anova_um_fator,3,1.1696799306992236,0.3121799218638024
cristaos_direita_centro_esquerda,2014,federal,Materiais de expediente,pct_despesa_tipo,anova_um_fator,3,0.4633075846022941,0.629744745374883
cristaos_direita_centro_esquerda,2014,federal,Telefone,valor_despesa,anova_um_fator,3,3.350704638402439,0.036660474998615855
cristaos_direita_centro_esquerda,2014,federal,Telefone,pct_despesa_tipo,anova_um_fator,3,2.3869504369271097,0.09402670142616902
cristaos_direita_centro_esquerda,2014,estadual,Publicidade por jornais e revistas,valor_despesa,anova_um_fator,3,1.00474966529325,0.36678153173787853
cristaos_direita_centro_esquerda,2014,estadual,Publicidade por jornais e revistas,pct_despesa_tipo,anova_um_fator,3,0.4084238993807082,0.6648907412442143
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Publicidade por jornais e revistas,valor_despesa,anova_um_fator,3,0.7952620776500144,0.45261539860937317
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Publicidade por jornais e revistas,pct_despesa_tipo,anova_um_fator,3,0.8215175733257217,0.4409616902559493
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Publicidade por jornais e revistas,valor_despesa,anova_um_fator,3,0.4655281338253823,0.6280410995210695
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Publicidade por jornais e revistas,pct_despesa_tipo,anova_um_fator,3,0.4849780206905481,0.6159636729296
cristaos_direita_centro_esquerda,2014,estadual,Pesquisas ou testes eleitorais,valor_despesa,anova_um_fator,3,0.33527052282406816,0.7152850376189742
cristaos_direita_centro_esquerda,2014,estadual,Pesquisas ou testes eleitorais,pct_despesa_tipo,anova_um_fator,3,0.3678385130938735,0.6923925826778309
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Atividades de militancia e mobilizacao de rua,valor_despesa,anova_um_fator,3,0.9607747285363745,0.38402147636139133
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Atividades de militancia e mobilizacao de rua,pct_despesa_tipo,anova_um_fator,3,1.4676636392510758,0.23246599448547525
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Locacao/cessao de bens moveis,valor_despesa,anova_um_fator,3,2.2402836631799072,0.10858665294792712
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Locacao/cessao de bens moveis,pct_despesa_tipo,anova_um_fator,3,1.497465581528163,0.2257200528826484
cristaos_direita_centro_esquerda,2014,federal,Comicios,valor_despesa,anova_um_fator,3,0.7271201490220428,0.4843303746524412
cristaos_direita_centro_esquerda,2014,federal,Comicios,pct_despesa_tipo,anova_um_fator,3,0.8134701027579633,0.44450111041613904
cristaos_direita_centro_esquerda,2014,federal,Criacao e inclusao de paginas na internet,valor_despesa,anova_um_fator,3,2.7044114685128626,0.06889125202831652
cristaos_direita_centro_esquerda,2014,federal,Criacao e inclusao de paginas na internet,pct_despesa_tipo,anova_um_fator,3,2.5291867937890666,0.08178698856731735
cristaos_direita_centro_esquerda,2014,federal,Preparacao de campanha e instalacao fisica de comites de campanha,valor_despesa,anova_um_fator,3,2.5693608683256137,0.07863025818916818
cristaos_direita_centro_esquerda,2014,federal,Preparacao de campanha e instalacao fisica de comites de campanha,pct_despesa_tipo,anova_um_fator,3,2.2094918805710537,0.11192123618551875
cristaos_direita_centro_esquerda,2014,federal,"Producao de jingles, vinhetas e slogans",valor_despesa,anova_um_fator,3,1.2820988305837837,0.2792942023315244
cristaos_direita_centro_esquerda,2014,federal,"Producao de jingles, vinhetas e slogans",pct_despesa_tipo,anova_um_fator,3,0.12928016520535643,0.8787871621539933
cristaos_direita_centro_esquerda,2014,estadual,Agua,valor_despesa,anova_um_fator,3,1.3249825280882936,0.2666221527614177
cristaos_direita_centro_esquerda,2014,estadual,Agua,pct_despesa_tipo,anova_um_fator,3,0.9096642496439585,0.4032410928165107
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Telefone,valor_despesa,anova_um_fator,3,2.1905757487211654,0.11278982567668565
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Telefone,pct_despesa_tipo,anova_um_fator,3,0.672288393269041,0.5109418615792749
cristaos_direita_centro_esquerda,2014,estadual,Telefone,valor_despesa,anova_um_fator,3,6.237584045018484,0.0020901130610245957
cristaos_direita_centro_esquerda,2014,estadual,Telefone,pct_despesa_tipo,anova_um_fator,3,5.758411867980971,0.003341927235813036
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Materiais de expediente,valor_despesa,anova_um_fator,3,2.2190666606749354,0.10964558241111018
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Materiais de expediente,pct_despesa_tipo,anova_um_fator,3,2.244739852136662,0.10688770453334179
cristaos_direita_centro_esquerda,2014,estadual,"Impostos, contribuicoes e taxas",valor_despesa,anova_um_fator,3,0.6209486282271733,0.5377962455367329
cristaos_direita_centro_esquerda,2014,estadual,"Impostos, contribuicoes e taxas",pct_despesa_tipo,anova_um_fator,3,0.9050213763769056,0.4051116947050856
cristaos_direita_centro_esquerda,2014,estadual,Atividades de militancia e mobilizacao de rua,valor_despesa,anova_um_fator,3,0.5150240288055877,0.5977630377979491
cristaos_direita_centro_esquerda,2014,estadual,Atividades de militancia e mobilizacao de rua,pct_despesa_tipo,anova_um_fator,3,1.0509667588206448,0.3502736832514229
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Atividades de militancia e mobilizacao de rua,valor_despesa,anova_um_fator,3,0.2082064762168505,0.8121008667695621
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Atividades de militancia e mobilizacao de rua,pct_despesa_tipo,anova_um_fator,3,0.27063620435103186,0.7629916158178197
cristaos_direita_centro_esquerda,2014,federal,Alimentacao,valor_despesa,anova_um_fator,3,4.089899295106945,0.017887797658539133
cristaos_direita_centro_esquerda,2014,federal,Alimentacao,pct_despesa_tipo,anova_um_fator,3,0.6851806751109356,0.5049544875394535
cristaos_direita_centro_esquerda,2014,estadual,Aquisicao/Doacao de bens moveis ou imoveis,valor_despesa,anova_um_fator,3,0.22871333062817734,0.7956292812648124
cristaos_direita_centro_esquerda,2014,estadual,Aquisicao/Doacao de bens moveis ou imoveis,pct_despesa_tipo,anova_um_fator,3,0.7998295146792597,0.44990753676509354
cristaos_direita_centro_esquerda,2014,estadual,Preparacao de campanha e instalacao fisica de comites de campanha,valor_despesa,anova_um_fator,3,2.1952789688778895,0.1122646134559777
cristaos_direita_centro_esquerda,2014,estadual,Preparacao de campanha e instalacao fisica de comites de campanha,pct_despesa_tipo,anova_um_fator,3,0.8817267875992769,0.414629300354261
cristaos_direita_centro_esquerda,2014,estadual,Encargos sociais,valor_despesa,anova_um_fator,3,2.170857375050792,0.11501876606298295
cristaos_direita_centro_esquerda,2014,estadual,Encargos sociais,pct_despesa_tipo,anova_um_fator,3,2.170857375050797,0.11501876606298243
cristaos_direita_centro_esquerda,2014,estadual,"Producao de programas de radio, televisao ou video",valor_despesa,anova_um_fator,3,0.3926742027482933,0.6754305895770489
cristaos_direita_centro_esquerda,2014,estadual,"Producao de programas de radio, televisao ou video",pct_despesa_tipo,anova_um_fator,3,2.2163773392102244,0.10993857647589933
cristaos_direita_centro_esquerda,2014,federal,Atividades de militancia e mobilizacao de rua,valor_despesa,anova_um_fator,3,0.6817961185035858,0.5066569918795388
cristaos_direita_centro_esquerda,2014,federal,Atividades de militancia e mobilizacao de rua,pct_despesa_tipo,anova_um_fator,3,0.668827328946407,0.513234312529622
cristaos_direita_centro_esquerda,2014,estadual,Criacao e inclusao de paginas na internet,valor_despesa,anova_um_fator,3,0.6314839798250732,0.5321723635616727
cristaos_direita_centro_esquerda,2014,estadual,Criacao e inclusao de paginas na internet,pct_despesa_tipo,anova_um_fator,3,2.9253416120780997,0.054449480342699134
cristaos_direita_centro_esquerda,2014,federal,Despesas com transporte ou deslocamento,valor_despesa,anova_um_fator,3,2.400611813891215,0.09277499787975228
cristaos_direita_centro_esquerda,2014,federal,Despesas com transporte ou deslocamento,pct_despesa_tipo,anova_um_fator,3,1.349993009626552,0.26114802771243784
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Telefone,valor_despesa,anova_um_fator,3,0.5756173913043484,0.5631101024103602
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Telefone,pct_despesa_tipo,anova_um_fator,3,0.5756173913043479,0.5631101024103605
cristaos_direita_centro_esquerda,2014,federal,Eventos de promocao da candidatura,valor_despesa,anova_um_fator,3,0.6388299500831948,0.5287796978446088
cristaos_direita_centro_esquerda,2014,federal,Eventos de promocao da candidatura,pct_despesa_tipo,anova_um_fator,3,0.7281111381344044,0.4838534547077099
cristaos_direita_centro_esquerda,2014,federal,Aquisicao/Doacao de bens moveis ou imoveis,valor_despesa,anova_um_fator,3,0.6111304742938616,0.543555545799402
cristaos_direita_centro_esquerda,2014,federal,Aquisicao/Doacao de bens moveis ou imoveis,pct_despesa_tipo,anova_um_fator,3,0.8116408382831259,0.44530964015210667
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Correspondencias e despesas postais,valor_despesa,anova_um_fator,3,0.6872668230200247,0.5033636631017046
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Correspondencias e despesas postais,pct_despesa_tipo,anova_um_fator,3,0.6872668230200265,0.5033636631017036
cristaos_direita_centro_esquerda,2014,estadual,Publicidade por telemarketing,valor_despesa,anova_um_fator,3,1.359323016304152,0.25766296955941975
cristaos_direita_centro_esquerda,2014,estadual,Publicidade por telemarketing,pct_despesa_tipo,anova_um_fator,3,0.9633859070710179,0.38221692406857766
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Alimentacao,valor_despesa,anova_um_fator,3,0.8727333333333323,0.41909228762676276
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Alimentacao,pct_despesa_tipo,anova_um_fator,3,0.8727333333333327,0.4190922876267626
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Recursos de outros candidatos/comites,valor_despesa,anova_um_fator,3,0.973583598449737,0.3791717016562926
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Recursos de outros candidatos/comites,pct_despesa_tipo,anova_um_fator,3,1.071045494338386,0.3442359735466003
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Recursos de outros candidatos/comites,valor_despesa,anova_um_fator,3,0.8180867745625624,0.4417907366027681
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Recursos de outros candidatos/comites,pct_despesa_tipo,anova_um_fator,3,0.4495263564158655,0.6381554010193532
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Eventos de promocao da candidatura,valor_despesa,anova_um_fator,3,1.0172972006791667,0.3622240901715163
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Eventos de promocao da candidatura,pct_despesa_tipo,anova_um_fator,3,1.4391838614136014,0.2379785116120138
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Materiais de expediente,valor_despesa,anova_um_fator,3,0.8192311378552558,0.44196440584777963
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Materiais de expediente,pct_despesa_tipo,anova_um_fator,3,0.8707149222541759,0.4199331015331916
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Recursos de pessoas juridicas,valor_despesa,anova_um_fator,3,0.7771739130434777,0.4601881371653184
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Recursos de pessoas juridicas,pct_despesa_tipo,anova_um_fator,3,0.7771739130434789,0.46018813716531787
cristaos_direita_centro_esquerda,2014,estadual,"Baixa de Estimaveis - Impostos, contribuicoes e taxas",valor_despesa,anova_um_fator,3,0.6872668230200258,0.5033636631017039
cristaos_direita_centro_esquerda,2014,estadual,"Baixa de Estimaveis - Impostos, contribuicoes e taxas",pct_despesa_tipo,anova_um_fator,3,0.6872668230200253,0.5033636631017042
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Correspondencias e despesas postais,valor_despesa,anova_um_fator,3,2.434714285714283,0.08972321039758989
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Correspondencias e despesas postais,pct_despesa_tipo,anova_um_fator,3,2.434714285714285,0.08972321039758974
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Impostos, contribuicoes e taxas",valor_despesa,anova_um_fator,3,2.238112343402986,0.10881847763822734
cristaos_direita_centro_esquerda,2014,federal,"Baixa de Estimaveis - Impostos, contribuicoes e taxas",pct_despesa_tipo,anova_um_fator,3,0.6402943654028611,0.5280098950788203
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Agua,valor_despesa,anova_um_fator,3,2.434714285714284,0.08972321039758985
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Agua,pct_despesa_tipo,anova_um_fator,3,2.4347142857142847,0.08972321039758978
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Energia eletrica,valor_despesa,anova_um_fator,3,0.451416906065994,0.6372495754481423
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Energia eletrica,pct_despesa_tipo,anova_um_fator,3,1.425621300913099,0.24232977936595018
cristaos_direita_centro_esquerda,2014,federal,Publicidade por telemarketing,valor_despesa,anova_um_fator,3,0.5756173913043479,0.5631101024103605
cristaos_direita_centro_esquerda,2014,federal,Publicidade por telemarketing,pct_despesa_tipo,anova_um_fator,3,0.575617391304348,0.5631101024103605
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Pesquisas ou testes eleitorais,valor_despesa,anova_um_fator,3,0.8727333333333318,0.4190922876267629
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Pesquisas ou testes eleitorais,pct_despesa_tipo,anova_um_fator,3,0.8727333333333342,0.41909228762676193
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Alimentacao,valor_despesa,anova_um_fator,3,2.1708573750507925,0.11501876606298295
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Alimentacao,pct_despesa_tipo,anova_um_fator,3,2.1708573750507916,0.11501876606298304
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Preparacao de campanha e instalacao fisica de comites de campanha,valor_despesa,anova_um_fator,3,2.1708573750507854,0.11501876606298377
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Preparacao de campanha e instalacao fisica de comites de campanha,pct_despesa_tipo,anova_um_fator,3,2.170857375050794,0.1150187660629828
cristaos_direita_centro_esquerda,2014,federal,Encargos sociais,valor_despesa,anova_um_fator,3,0.5756173913043474,0.5631101024103607
cristaos_direita_centro_esquerda,2014,federal,Encargos sociais,pct_despesa_tipo,anova_um_fator,3,0.5756173913043466,0.5631101024103612
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Eventos de promocao da candidatura,valor_despesa,anova_um_fator,3,0.5756173913043479,0.5631101024103605
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Eventos de promocao da candidatura,pct_despesa_tipo,anova_um_fator,3,0.5756173913043474,0.5631101024103607
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Despesas com transporte ou deslocamento,valor_despesa,anova_um_fator,3,0.49552788997098823,0.6095104983683209
cristaos_direita_centro_esquerda,2014,estadual,Baixa de Estimaveis - Despesas com transporte ou deslocamento,pct_despesa_tipo,anova_um_fator,3,0.2609980726895875,0.7703740874950796
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Despesas com transporte ou deslocamento,valor_despesa,anova_um_fator,3,0.5756173913043491,0.5631101024103597
cristaos_direita_centro_esquerda,2014,federal,Baixa de Estimaveis - Despesas com transporte ou deslocamento,pct_despesa_tipo,anova_um_fator,3,0.5756173913043473,0.5631101024103607
cristaos_direita_centro_esquerda,2014,federal,Pesquisas ou testes eleitorais,valor_despesa,anova_um_fator,3,0.8727333333333339,0.4190922876267621
