ANO_ELEICAO_ANALISE,ESFERA,tipo_despesa,ELEITO,candidatos,candidatos_com_gasto,gasto_total,gasto_medio,gasto_mediano,pct_medio,pct_mediano
2014,estadual,Materiais de expediente,False,542,25,10619.8,19.59372693726937,0.0,0.00045484000245997165,0.0
2014,estadual,Materiais de expediente,True,33,6,3751.46,113.68060606060607,0.0,0.00042046710063711664,0.0
2014,estadual,Pesquisas ou testes eleitorais,False,542,2,7000.0,12.915129151291513,0.0,0.00015604290170870278,0.0
2014,estadual,Pesquisas ou testes eleitorais,True,33,1,15000.0,454.54545454545456,0.0,0.0018571573859503957,0.0
2014,estadual,Preparacao de campanha e instalacao fisica de comites de campanha,False,542,9,12531.41,23.120682656826567,0.0,0.0004017974661960686,0.0
2014,estadual,Preparacao de campanha e instalacao fisica de comites de campanha,True,33,4,14169.17,429.3687878787879,0.0,0.0026741547104781817,0.0
2014,estadual,"Producao de jingles, vinhetas e slogans",False,542,34,44737.0,82.54059040590406,0.0,0.0030548915253067054,0.0
2014,estadual,"Producao de jingles, vinhetas e slogans",True,33,11,42022.0,1273.3939393939395,0.0,0.0025957606234398574,0.0
2014,estadual,"Producao de programas de radio, televisao ou video",False,542,4,16400.0,30.25830258302583,0.0,0.0011197094035388653,0.0
2014,estadual,"Producao de programas de radio, televisao ou video",True,33,6,62141.0,1883.060606060606,0.0,0.0063861028843365045,0.0
2014,estadual,Publicidade por carros de som,False,542,37,398602.05,735.4281365313653,0.0,0.008780445400546828,0.0
2014,estadual,Publicidade por carros de som,True,33,12,229136.5,6943.530303030303,0.0,0.026240277262017404,0.0
2014,estadual,Publicidade por jornais e revistas,False,542,33,176627.45,325.88090405904063,0.0,0.008327784720781353,0.0
2014,estadual,Publicidade por jornais e revistas,True,33,7,43747.7,1325.6878787878786,0.0,0.005740176146942557,0.0
2014,estadual,Publicidade por materiais impressos,False,542,177,2025518.87,3737.1196863468635,0.0,0.0933512572894416,0.0
2014,estadual,Publicidade por materiais impressos,True,33,33,1736491.34,52620.9496969697,27367.0,0.2547481699819449,0.2218898861212954
2014,estadual,"Publicidade por placas, estandartes e faixas",False,542,82,676141.36,1247.4932841328414,0.0,0.016478325644087716,0.0
2014,estadual,"Publicidade por placas, estandartes e faixas",True,33,25,501368.08,15192.972121212122,2750.0,0.05806115230712605,0.019021829749036084
2014,estadual,Publicidade por telemarketing,False,542,1,5000.0,9.22509225092251,0.0,0.00030279193530927334,0.0
2014,estadual,Publicidade por telemarketing,True,33,1,3900.0,118.18181818181819,0.0,0.0010363690685319695,0.0
2014,estadual,Servicos prestados por terceiros,False,542,96,880821.31,1625.1315682656827,0.0,0.03899116487139238,0.0
2014,estadual,Servicos prestados por terceiros,True,33,20,574650.04,17413.637575757577,3800.0,0.04925711705649531,0.015544851889660323
2014,estadual,Telefone,False,542,9,5721.26,10.555830258302583,0.0,0.0001545811390818904,0.0
2014,estadual,Telefone,True,33,6,21410.17,648.7930303030303,0.0,0.00214112852464968,0.0
2014,federal,Agua,False,242,5,550.01,2.272768595041322,0.0,1.3305835690079587e-05,0.0
2014,federal,Agua,True,8,2,491.09999999999997,61.387499999999996,0.0,0.000140680426211275,0.0
2014,federal,Alimentacao,False,242,16,51969.45,214.74979338842974,0.0,0.003021395215732926,0.0
2014,federal,Alimentacao,True,8,5,45751.82,5718.9775,4618.844999999999,0.007697313698208348,0.004325526719180834
2014,federal,Aquisicao/Doacao de bens moveis ou imoveis,False,242,2,2219.9,9.173140495867768,0.0,2.7942712755499245e-05,0.0
2014,federal,Aquisicao/Doacao de bens moveis ou imoveis,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Atividades de militancia e mobilizacao de rua,False,242,8,312884.75,1292.9121900826447,0.0,0.010623577662911478,0.0
2014,federal,Atividades de militancia e mobilizacao de rua,True,8,3,117100.0,14637.5,0.0,0.035912710654058835,0.0
2014,federal,Baixa de Estimaveis - Agua,False,242,1,30.3,0.12520661157024793,0.0,1.932079444551059e-06,0.0
2014,federal,Baixa de Estimaveis - Agua,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Alimentacao,False,242,1,65.0,0.26859504132231404,0.0,2.6963456345480134e-06,0.0
2014,federal,Baixa de Estimaveis - Alimentacao,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Atividades de militancia e mobilizacao de rua,False,242,7,78686.0,325.1487603305785,0.0,0.004163840717632815,0.0
2014,federal,Baixa de Estimaveis - Atividades de militancia e mobilizacao de rua,True,8,1,10388.45,1298.55625,0.0,0.003958514763751684,0.0
2014,federal,Baixa de Estimaveis - Cessao ou locacao de veiculos,False,242,46,512823.15,2119.1039256198346,0.0,0.02331418145427164,0.0
2014,federal,Baixa de Estimaveis - Cessao ou locacao de veiculos,True,8,6,158600.0,19825.0,6750.0,0.04292151480698592,0.022855343463860957
2014,federal,Baixa de Estimaveis - Combustiveis e lubrificantes,False,242,12,22438.19,92.71979338842975,0.0,0.0025909619824765794,0.0
2014,federal,Baixa de Estimaveis - Combustiveis e lubrificantes,True,8,1,3200.0,400.0,0.0,0.002774287762304573,0.0
2014,federal,Baixa de Estimaveis - Correspondencias e despesas postais,False,242,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Correspondencias e despesas postais,True,8,1,34559.95,4319.99375,0.0,0.0008947070110827786,0.0
2014,federal,Baixa de Estimaveis - Criacao e inclusao de paginas na internet,False,242,6,3466.5,14.324380165289256,0.0,0.00036510669893420226,0.0
2014,federal,Baixa de Estimaveis - Criacao e inclusao de paginas na internet,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Despesas com pessoal,False,242,18,115645.6,477.87438016528927,0.0,0.01868228907504975,0.0
2014,federal,Baixa de Estimaveis - Despesas com pessoal,True,8,5,46986.53,5873.31625,4058.0,0.0146189938556391,0.0024604965703705606
2014,federal,Baixa de Estimaveis - Despesas com transporte ou deslocamento,False,242,1,724.0,2.9917355371900825,0.0,0.00010506294104577358,0.0
2014,federal,Baixa de Estimaveis - Despesas com transporte ou deslocamento,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Diversas a especificar,False,242,16,36356.5,150.23347107438016,0.0,0.01565952876394096,0.0
2014,federal,Baixa de Estimaveis - Diversas a especificar,True,8,1,50.0,6.25,0.0,1.1995411802967012e-05,0.0
2014,federal,Baixa de Estimaveis - Energia eletrica,False,242,2,223.87,0.9250826446280992,0.0,4.179393514595188e-06,0.0
2014,federal,Baixa de Estimaveis - Energia eletrica,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Eventos de promocao da candidatura,False,242,1,20000.0,82.64462809917356,0.0,0.0005436394074081691,0.0
2014,federal,Baixa de Estimaveis - Eventos de promocao da candidatura,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,"Baixa de Estimaveis - Impostos, contribuicoes e taxas",False,242,1,749.59,3.0974793388429753,0.0,6.669244968057119e-06,0.0
2014,federal,"Baixa de Estimaveis - Impostos, contribuicoes e taxas",True,8,1,4850.84,606.355,0.0,0.00012558121633974548,0.0
2014,federal,Baixa de Estimaveis - Locacao/cessao de bens imoveis,False,242,12,40064.61,165.5562396694215,0.0,0.003450120317177067,0.0
2014,federal,Baixa de Estimaveis - Locacao/cessao de bens imoveis,True,8,2,12351.15,1543.89375,0.0,0.0005345425953966958,0.0
2014,federal,Baixa de Estimaveis - Locacao/cessao de bens moveis,False,242,7,27981.0,115.62396694214875,0.0,0.0031642911076072877,0.0
2014,federal,Baixa de Estimaveis - Locacao/cessao de bens moveis,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Materiais de expediente,False,242,2,1145.0,4.731404958677686,0.0,0.004140575492127368,0.0
2014,federal,Baixa de Estimaveis - Materiais de expediente,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Pesquisas ou testes eleitorais,False,242,1,145.0,0.5991735537190083,0.0,9.273007944294624e-05,0.0
2014,federal,Baixa de Estimaveis - Pesquisas ou testes eleitorais,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,"Baixa de Estimaveis - Producao de jingles, vinhetas e slogans",False,242,9,5005.0,20.681818181818183,0.0,0.0006370744601478018,0.0
2014,federal,"Baixa de Estimaveis - Producao de jingles, vinhetas e slogans",True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,"Baixa de Estimaveis - Producao de programas de radio, televisao ou video",False,242,70,211169.52,872.6013223140495,0.0,0.07861428051085133,0.0
2014,federal,"Baixa de Estimaveis - Producao de programas de radio, televisao ou video",True,8,6,73315.26,9164.4075,8250.0,0.014907424684431687,0.011792712476489149
2014,federal,Baixa de Estimaveis - Publicidade por carros de som,False,242,1,3000.0,12.396694214876034,0.0,0.00017014653131573623,0.0
2014,federal,Baixa de Estimaveis - Publicidade por carros de som,True,8,2,7415.0,926.875,0.0,0.0003631793504490538,0.0
2014,federal,Baixa de Estimaveis - Publicidade por jornais e revistas,False,242,3,35698.0,147.51239669421489,0.0,0.0019103419354598548,0.0
2014,federal,Baixa de Estimaveis - Publicidade por jornais e revistas,True,8,2,6547.0,818.375,0.0,0.00019278311015419618,0.0
2014,federal,Baixa de Estimaveis - Publicidade por materiais impressos,False,242,109,461037.25,1905.1126033057851,0.0,0.11258438969241927,0.0
2014,federal,Baixa de Estimaveis - Publicidade por materiais impressos,True,8,5,833885.36,104235.67,15606.39,0.063881933943484,0.04026926238791806
2014,federal,"Baixa de Estimaveis - Publicidade por placas, estandartes e faixas",False,242,37,134812.7,557.0772727272728,0.0,0.028774848670659433,0.0
2014,federal,"Baixa de Estimaveis - Publicidade por placas, estandartes e faixas",True,8,4,347936.14999999997,43492.018749999996,625.0,0.020783848595665334,0.0019617245259790864
2014,federal,Baixa de Estimaveis - Recursos de outros candidatos/comites,False,242,3,2035.0,8.409090909090908,0.0,0.0008711457937481486,0.0
2014,federal,Baixa de Estimaveis - Recursos de outros candidatos/comites,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Baixa de Estimaveis - Servicos prestados por terceiros,False,242,107,264532.88,1093.1110743801653,0.0,0.16827963706045046,0.0
2014,federal,Baixa de Estimaveis - Servicos prestados por terceiros,True,8,7,20311.59,2538.94875,1947.285,0.0058832783540745375,0.0023241871387008534
2014,federal,Baixa de Estimaveis - Telefone,False,242,1,484.0,2.0,0.0,1.1639266088404648e-05,0.0
2014,federal,Baixa de Estimaveis - Telefone,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Cessao ou locacao de veiculos,False,242,21,483712.13,1998.8104545454546,0.0,0.010708363026630672,0.0
2014,federal,Cessao ou locacao de veiculos,True,8,4,69750.0,8718.75,2375.0,0.02398431383363961,0.0004918824596266139
2014,federal,Combustiveis e lubrificantes,False,242,58,455193.51,1880.9649173553719,0.0,0.018276686771210617,0.0
2014,federal,Combustiveis e lubrificantes,True,8,7,156961.81,19620.22625,18825.805,0.04076040250015421,0.01100292490683518
2014,federal,Comicios,False,242,1,3000.0,12.396694214876034,0.0,0.00011946237439735912,0.0
2014,federal,Comicios,True,8,1,1000.0,125.0,0.0,0.00023990823605934025,0.0
2014,federal,Correspondencias e despesas postais,False,242,12,112268.61,463.91987603305785,0.0,0.002148662448462175,0.0
2014,federal,Correspondencias e despesas postais,True,8,4,151091.02,18886.3775,20.0,0.017110672039113678,5.701336187954354e-05
2014,federal,Criacao e inclusao de paginas na internet,False,242,6,11773.7,48.651652892561984,0.0,0.0006725711134683081,0.0
2014,federal,Criacao e inclusao de paginas na internet,True,8,1,608.0,76.0,0.0,0.00014586420752407887,0.0
2014,federal,Despesas com pessoal,False,242,32,1130796.8699999999,4672.714338842975,0.0,0.027940770671514292,0.0
2014,federal,Despesas com pessoal,True,8,5,1006267.1699999999,125783.39624999999,40953.0,0.09099051446105605,0.050340939768324905
2014,federal,Despesas com transporte ou deslocamento,False,242,7,13368.79,55.24293388429752,0.0,0.0011330984355876375,0.0
2014,federal,Despesas com transporte ou deslocamento,True,8,2,6680.26,835.0325,0.0,0.002298735094302153,0.0
2014,federal,Diversas a especificar,False,242,23,124454.12999999999,514.2732644628098,0.0,0.006754790545639951,0.0
2014,federal,Diversas a especificar,True,8,5,26823.22,3352.9025,2363.8049999999994,0.008879711075743153,0.004336533485702905
2014,federal,Doacoes financeiras a outros candidatos/comites financeiros/partidos,False,242,7,309500.0,1278.9256198347107,0.0,0.003651130440071131,0.0
2014,federal,Doacoes financeiras a outros candidatos/comites financeiros/partidos,True,8,3,2965485.0,370685.625,0.0,0.10301095676268367,0.0
2014,federal,"Encargos financeiros, taxas bancarias e/ou op. cartao de credito",False,242,78,8869.28,36.649917355371905,0.0,0.0015878804545261757,0.0
2014,federal,"Encargos financeiros, taxas bancarias e/ou op. cartao de credito",True,8,8,3915.54,489.4425,155.10000000000002,0.0005770146104114386,0.0003585404008288397
2014,federal,Encargos sociais,False,242,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Encargos sociais,True,8,1,941.2,117.65,0.0,0.0003586438877448594,0.0
2014,federal,Energia eletrica,False,242,5,1915.69,7.9160743801652895,0.0,4.581010404238784e-05,0.0
2014,federal,Energia eletrica,True,8,1,520.8,65.1,0.0,1.3482757103870552e-05,0.0
2014,federal,Eventos de promocao da candidatura,False,242,2,6960.0,28.760330578512395,0.0,0.00017988216711783088,0.0
2014,federal,Eventos de promocao da candidatura,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,"Impostos, contribuicoes e taxas",False,242,4,749.35,3.096487603305785,0.0,3.0474401084400494e-05,0.0
2014,federal,"Impostos, contribuicoes e taxas",True,8,2,443.7,55.4625,0.0,0.00015511304957703255,0.0
2014,federal,Locacao/cessao de bens imoveis,False,242,15,75589.53,312.3534297520661,0.0,0.0017140490205272225,0.0
2014,federal,Locacao/cessao de bens imoveis,True,8,5,27700.0,3462.5,3350.0,0.006594800866191339,0.001322663943229419
2014,federal,Locacao/cessao de bens moveis,False,242,5,54877.16,226.76512396694216,0.0,0.001556057321478571,0.0
2014,federal,Locacao/cessao de bens moveis,True,8,2,57100.57,7137.57125,0.0,0.010585096028517597,0.0
2014,federal,Materiais de expediente,False,242,13,33031.61,136.4942561983471,0.0,0.0015624861843384515,0.0
2014,federal,Materiais de expediente,True,8,2,2190.24,273.78,0.0,9.097683597468428e-05,0.0
2014,federal,Pesquisas ou testes eleitorais,False,242,1,1800.0,7.43801652892562,0.0,0.0004334695394163629,0.0
2014,federal,Pesquisas ou testes eleitorais,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Preparacao de campanha e instalacao fisica de comites de campanha,False,242,2,2941.8,12.15619834710744,0.0,3.318933038674122e-05,0.0
2014,federal,Preparacao de campanha e instalacao fisica de comites de campanha,True,8,1,352.0,44.0,0.0,8.444769909288777e-05,0.0
2014,federal,"Producao de jingles, vinhetas e slogans",False,242,17,25440.0,105.12396694214875,0.0,0.0011605231062989114,0.0
2014,federal,"Producao de jingles, vinhetas e slogans",True,8,4,12350.0,1543.75,175.0,0.004411214934904592,0.00011776166566406627
2014,federal,"Producao de programas de radio, televisao ou video",False,242,8,101420.5,419.0929752066116,0.0,0.00254159204393937,0.0
2014,federal,"Producao de programas de radio, televisao ou video",True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Publicidade por carros de som,False,242,13,99526.68,411.2672727272727,0.0,0.005542899073459465,0.0
2014,federal,Publicidade por carros de som,True,8,2,48445.83,6055.72875,0.0,0.013598532777743116,0.0
2014,federal,Publicidade por jornais e revistas,False,242,18,157861.03,652.3183057851239,0.0,0.005216953951784949,0.0
2014,federal,Publicidade por jornais e revistas,True,8,7,143382.75,17922.84375,9341.725,0.04044537813875714,0.011245636734277316
2014,federal,Publicidade por materiais impressos,False,242,92,1737395.99,7179.322272727272,0.0,0.11497686324160147,0.0
2014,federal,Publicidade por materiais impressos,True,8,8,1038603.48,129825.435,107966.25,0.26167702646098445,0.28376071444827444
2014,federal,"Publicidade por placas, estandartes e faixas",False,242,45,579539.27,2394.7903719008264,0.0,0.023051171840727115,0.0
2014,federal,"Publicidade por placas, estandartes e faixas",True,8,8,292063.75,36507.96875,35738.5,0.08253102177221126,0.04480773505807332
2014,federal,Publicidade por telemarketing,False,242,1,2640.0,10.909090909090908,0.0,2.3488582712777376e-05,0.0
2014,federal,Publicidade por telemarketing,True,8,0,0.0,0.0,0.0,0.0,0.0
2014,federal,Servicos prestados por terceiros,False,242,47,842856.49,3482.8780578512396,0.0,0.026707996917028232,0.0
2014,federal,Servicos prestados por terceiros,True,8,6,632694.44,79086.805,8500.0,0.07445144388327414,0.02622764152503492
2014,federal,Telefone,False,242,6,2977.5,12.303719008264462,0.0,7.156793124400684e-05,0.0
2014,federal,Telefone,True,8,3,17053.88,2131.735,0.0,0.0014014378471949424,0.0
2018,estadual,Agua,False,629,12,9107.92,14.48,0.0,0.00016422241780099454,0.0
2018,estadual,Agua,True,21,3,872.36,41.54095238095238,0.0,0.00020077969711403858,0.0
2018,estadual,Alimentacao,False,629,34,64258.72,102.16012718600955,0.0,0.004312112283528137,0.0
2018,estadual,Alimentacao,True,21,6,56185.87,2675.517619047619,0.0,0.006350723500046897,0.0
2018,estadual,Aquisicao/Doacao de bens moveis ou imoveis,False,629,1,20624.0,32.788553259141494,0.0,7.027200895051034e-05,0.0
2018,estadual,Aquisicao/Doacao de bens moveis ou imoveis,True,21,1,15150.0,721.4285714285714,0.0,0.0008686825566366621,0.0
2018,estadual,Atividades de militancia e mobilizacao de rua,False,629,77,2248312.94,3574.424387917329,0.0,0.05837755030149078,0.0
2018,estadual,Atividades de militancia e mobilizacao de rua,True,21,10,676481.7,32213.414285714283,0.0,0.1322054975819663,0.0
2018,estadual,Cessao ou locacao de veiculos,False,629,80,525762.21,835.8699682034976,0.0,0.023047381745953388,0.0
2018,estadual,Cessao ou locacao de veiculos,True,21,14,325089.28,15480.441904761907,4200.0,0.04049655778850324,0.02499383674707487
2018,estadual,Combustiveis e lubrificantes,False,629,141,636062.48,1011.2281081081081,0.0,0.03237230957840528,0.0
2018,estadual,Combustiveis e lubrificantes,True,21,15,354749.39,16892.828095238096,9000.0,0.05128372513750133,0.056015204674531076
2018,estadual,Comicios,False,629,2,10600.0,16.85214626391097,0.0,4.232657741683827e-05,0.0
2018,estadual,Comicios,True,21,4,87910.0,4186.190476190476,0.0,0.007823550529579953,0.0
2018,estadual,Correspondencias e despesas postais,False,629,17,130794.63,207.94058823529411,0.0,0.001952513372435151,0.0
2018,estadual,Correspondencias e despesas postais,True,21,3,27050.42,1288.115238095238,0.0,0.009894057612944323,0.0
2018,estadual,Criacao e inclusao de paginas na internet,False,629,15,18003.96,28.62314785373609,0.0,0.001099545799012909,0.0
2018,estadual,Criacao e inclusao de paginas na internet,True,21,3,47178.0,2246.5714285714284,0.0,0.0032704363652186824,0.0
2018,estadual,Despesa com Impulsionamento de Conteudos,False,629,47,103195.45,164.0627186009539,0.0,0.0069102572958879465,0.0
2018,estadual,Despesa com Impulsionamento de Conteudos,True,21,10,88579.29000000001,4218.061428571429,0.0,0.03577919682792653,0.0
2018,estadual,Despesas com Hospedagem,False,629,9,7431.05,11.814069952305246,0.0,0.0005307744437427209,0.0
2018,estadual,Despesas com Hospedagem,True,21,1,140.0,6.666666666666667,0.0,3.12369234429237e-05,0.0
2018,estadual,Despesas com pessoal,False,629,108,2405731.38,3824.692178060413,0.0,0.09099491944030813,0.0
2018,estadual,Despesas com pessoal,True,21,9,305190.67,14532.889047619046,0.0,0.033699125399926304,0.0
2018,estadual,Despesas com transporte ou deslocamento,False,629,18,72782.78,115.7118918918919,0.0,0.0038930296188132733,0.0
2018,estadual,Despesas com transporte ou deslocamento,True,21,3,48722.0,2320.095238095238,0.0,0.006003075165009501,0.0
2018,estadual,Diversas a especificar,False,629,43,190760.52,303.27586645468995,0.0,0.010927430239081555,0.0
2018,estadual,Diversas a especificar,True,21,9,117514.79000000001,5595.942380952381,0.0,0.024730113531819736,0.0
2018,estadual,Doacoes financeiras a outros candidatos/partidos,False,629,5,330000.8,524.6435612082671,0.0,0.003975841305824047,0.0
2018,estadual,Doacoes financeiras a outros candidatos/partidos,True,21,3,21016.06,1000.7647619047619,0.0,0.011127049690952458,0.0
2018,estadual,"Encargos financeiros, taxas bancarias e/ou op. cartao de credito",False,629,206,24347.14,38.70769475357711,0.0,0.013222073615401403,0.0
2018,estadual,"Encargos financeiros, taxas bancarias e/ou op. cartao de credito",True,21,19,5913.02,281.57238095238097,151.95000000000002,0.001503492439080075,0.0006868529359414089
2018,estadual,Energia eletrica,False,629,6,3686.65,5.861128775834659,0.0,4.897274784888805e-05,0.0
2018,estadual,Energia eletrica,True,21,3,1286.4299999999998,61.25857142857142,0.0,0.000173235510276467,0.0
2018,estadual,Eventos de promocao da candidatura,False,629,15,59348.4,94.35357710651829,0.0,0.0018961788389465402,0.0
2018,estadual,Eventos de promocao da candidatura,True,21,3,48064.8,2288.8,0.0,0.005889920948004059,0.0
2018,estadual,"Impostos, contribuicoes e taxas",False,629,11,2911.39,4.628600953895071,0.0,6.751768063645651e-05,0.0
2018,estadual,"Impostos, contribuicoes e taxas",True,21,0,0.0,0.0,0.0,0.0,0.0
2018,estadual,Locacao/cessao de bens imoveis,False,629,44,120448.21,191.49158982511923,0.0,0.006024719034567992,0.0
2018,estadual,Locacao/cessao de bens imoveis,True,21,13,110482.0,5261.047619047619,1400.0,0.013730062407985107,0.008926459364525357
2018,estadual,Locacao/cessao de bens moveis (exceto veiculos),False,629,4,9920.0,15.771065182829888,0.0,0.00041690097239389007,0.0
2018,estadual,Locacao/cessao de bens moveis (exceto veiculos),True,21,3,23631.45,1125.307142857143,0.0,0.0054628967306259366,0.0
2018,estadual,Materiais de expediente,False,629,15,7213.9,11.468839427662957,0.0,9.970099446281734e-05,0.0
2018,estadual,Materiais de expediente,True,21,4,2003.0900000000001,95.38523809523811,0.0,0.001423837764702572,0.0
2018,estadual,Passagem Aerea,False,629,2,4796.21,7.625135135135135,0.0,0.0002549831413985311,0.0
2018,estadual,Passagem Aerea,True,21,0,0.0,0.0,0.0,0.0,0.0
2018,estadual,Pesquisas ou testes eleitorais,False,629,0,0.0,0.0,0.0,0.0,0.0
2018,estadual,Pesquisas ou testes eleitorais,True,21,1,12000.0,571.4285714285714,0.0,0.0010086513234392976,0.0
2018,estadual,Pre-instalacao fisica de comite de campanha,False,629,6,11240.19,17.86993640699523,0.0,0.00022649477831542626,0.0
2018,estadual,Pre-instalacao fisica de comite de campanha,True,21,0,0.0,0.0,0.0,0.0,0.0
2018,estadual,"Producao de jingles, vinhetas e slogans",False,629,43,77878.0,123.81240063593005,0.0,0.004703812678586108,0.0
2018,estadual,"Producao de jingles, vinhetas e slogans",True,21,9,66900.0,3185.714285714286,0.0,0.013431508830303928,0.0
2018,estadual,"Producao de programas de radio, televisao ou video",False,629,14,204983.07,325.88723370429256,0.0,0.003765131353800992,0.0
2018,estadual,"Producao de programas de radio, televisao ou video",True,21,6,177600.0,8457.142857142857,0.0,0.013390326702176283,0.0
2018,estadual,Publicidade por adesivos,False,629,97,991954.66,1577.0344356120827,0.0,0.027694992461823595,0.0
2018,estadual,Publicidade por adesivos,True,21,16,418702.29,19938.204285714284,5962.0,0.08243929553743841,0.03568629412843731
2018,estadual,Publicidade por carros de som,False,629,17,80518.45,128.01025437201906,0.0,0.0024282516079169787,0.0
2018,estadual,Publicidade por carros de som,True,21,3,6200.0,295.23809523809524,0.0,0.003083597867942712,0.0
2018,estadual,Publicidade por jornais e revistas,False,629,20,60021.399999999994,95.42352941176469,0.0,0.0034064376605988213,0.0
2018,estadual,Publicidade por jornais e revistas,True,21,2,13832.18,658.6752380952381,0.0,0.003890550464192293,0.0
2018,estadual,Publicidade por materiais impressos,False,629,216,3153138.14,5012.938219395866,0.0,0.12616285354004636,0.0
2018,estadual,Publicidade por materiais impressos,True,21,21,1860056.54,88574.12095238095,64852.0,0.36970479494185493,0.2885652060798644
2018,estadual,Servicos prestados por terceiros,False,629,179,1687927.35,2683.509300476948,0.0,0.11995607065880737,0.0
2018,estadual,Servicos prestados por terceiros,True,21,16,685004.0,32619.238095238095,9200.0,0.09676685610306497,0.057176805498488886
2018,estadual,Servicos proprios prestados por terceiros,False,629,26,159987.92,254.35281399046107,0.0,0.011984639294006337,0.0
2018,estadual,Servicos proprios prestados por terceiros,True,21,3,20550.4,978.5904761904762,0.0,0.01759113099417245,0.0
2018,estadual,Taxa de Administracao de Financiamento Coletivo,False,629,8,542.91,0.8631319554848966,0.0,0.00013491025049565438,0.0
2018,estadual,Taxa de Administracao de Financiamento Coletivo,True,21,5,1155.26,55.01238095238095,0.0,0.006678896923341713,0.0
2018,estadual,Telefone,False,629,3,1215.54,1.932496025437202,0.0,4.313935191420624e-05,0.0
2018,estadual,Telefone,True,21,2,813.97,38.76047619047619,0.0,6.713620280993744e-05,0.0
2018,federal,Agua,False,286,4,4408.22,15.413356643356645,0.0,3.0014887596371254e-05,0.0
2018,federal,Agua,True,16,4,16790.9,1049.43125,0.0,0.0008962768790864154,0.0
2018,federal,Alimentacao,False,286,19,78897.04000000001,275.86377622377626,0.0,0.004798915247387689,0.0
2018,federal,Alimentacao,True,16,5,50451.11,3153.194375,0.0,0.005269955881658101,0.0
2018,federal,Aquisicao/Doacao de bens moveis ou imoveis,False,286,1,314.6,1.1,0.0,0.0001102889570675169,0.0
2018,federal,Aquisicao/Doacao de bens moveis ou imoveis,True,16,0,0.0,0.0,0.0,0.0,0.0
2018,federal,Atividades de militancia e mobilizacao de rua,False,286,41,1433099.58,5010.837692307692,0.0,0.05531088439202727,0.0
2018,federal,Atividades de militancia e mobilizacao de rua,True,16,5,495106.07,30944.129375,0.0,0.03642431036759189,0.0
2018,federal,Cessao ou locacao de veiculos,False,286,39,777684.59,2719.176888111888,0.0,0.014878069345256296,0.0
2018,federal,Cessao ou locacao de veiculos,True,16,14,476060.98,29753.81125,16400.0,0.04522776635770473,0.02836082466178722
2018,federal,Combustiveis e lubrificantes,False,286,62,720346.86,2518.6953146853148,0.0,0.024768780551662126,0.0
2018,federal,Combustiveis e lubrificantes,True,16,14,350872.12,21929.5075,15125.485,0.04394240332649179,0.03197307842558931
2018,federal,Comicios,False,286,2,53000.0,185.3146853146853,0.0,0.00128788678701497,0.0
2018,federal,Comicios,True,16,0,0.0,0.0,0.0,0.0,0.0
2018,federal,Correspondencias e despesas postais,False,286,8,133597.55000000002,467.12430069930076,0.0,0.003613656840152305,0.0
2018,federal,Correspondencias e despesas postais,True,16,5,25919.770000000004,1619.9856250000003,0.0,0.0019011048402979888,0.0
2018,federal,Criacao e inclusao de paginas na internet,False,286,14,90450.0,316.2587412587413,0.0,0.004922407239697179,0.0
2018,federal,Criacao e inclusao de paginas na internet,True,16,3,12610.0,788.125,0.0,0.0006467726037144256,0.0
2018,federal,Despesa com Impulsionamento de Conteudos,False,286,29,312988.0,1094.3636363636363,0.0,0.01174864501478511,0.0
2018,federal,Despesa com Impulsionamento de Conteudos,True,16,9,70500.0,4406.25,1650.0,0.01369031614012348,0.0025730122680973863
2018,federal,Despesas com Hospedagem,False,286,6,9620.0,33.63636363636363,0.0,0.0004293419610790509,0.0
2018,federal,Despesas com Hospedagem,True,16,2,8053.55,503.346875,0.0,0.0005739187073075963,0.0
2018,federal,Despesas com pessoal,False,286,49,2025055.42,7080.613356643356,0.0,0.09269648894136605,0.0
2018,federal,Despesas com pessoal,True,16,6,1272128.85,79508.053125,0.0,0.056708666287653045,0.0
2018,federal,Despesas com transporte ou deslocamento,False,286,4,17107.989999999998,59.81814685314684,0.0,0.0012814293044144994,0.0
