ANO_ELEICAO_ANALISE,SG_UF,SG_UE,NM_UE,codigo_ibge_municipio,total_candidatos,candidatos_cristaos,eleitos_total,cristaos_eleitos,pct_cristaos,chance_eleicao_cristaos
2024,MG,52957,SÃO SEBASTIÃO DO RIO PRETO,3164803,29,0,9,0,0.0,
2024,MG,52973,SÃO SEBASTIÃO DO RIO VERDE,3164902,46,0,9,0,0.0,
2024,MG,52990,SÃO TIAGO,3165008,58,0,9,0,0.0,
2024,MG,53015,SÃO TOMÁS DE AQUINO,3165107,53,2,9,1,0.03773584905660377,0.5
2024,MG,53031,SÃO THOMÉ DAS LETRAS,3165206,86,0,9,0,0.0,
2024,MG,53058,SÃO VICENTE DE MINAS,3165305,42,1,9,0,0.023809523809523808,0.0
2024,MG,53074,SAPUCAÍ-MIRIM,3165404,72,2,9,0,0.027777777777777776,0.0
2024,MG,53090,SARDOÁ,3165503,92,3,9,0,0.03260869565217391,0.0
2024,MG,53112,SENADOR CORTES,3165602,17,0,9,0,0.0,
2024,MG,53139,SENADOR FIRMINO,3165701,40,2,9,0,0.05,0.0
2024,MG,53155,SENADOR JOSÉ BENTO,3165800,35,0,9,0,0.0,
2024,MG,53171,SENADOR MODESTINO GONÇALVES,3165909,46,6,9,0,0.13043478260869565,0.0
2024,MG,53198,SENHORA DE OLIVEIRA,3166006,34,1,9,0,0.029411764705882353,0.0
2024,MG,53210,SENHORA DO PORTO,3166105,42,1,9,0,0.023809523809523808,0.0
2024,MG,53236,SENHORA DOS REMÉDIOS,3166204,58,1,9,0,0.017241379310344827,0.0
2024,MG,53252,SERICITA,3166303,37,0,9,0,0.0,
2024,MG,53279,SERITINGA,3166402,46,2,9,0,0.043478260869565216,0.0
2024,MG,53295,SERRA AZUL DE MINAS,3166501,39,2,9,1,0.05128205128205128,0.5
2024,MG,53317,SERRA DA SAUDADE,3166600,18,1,9,0,0.05555555555555555,0.0
2024,MG,53333,SERRA DOS AIMORÉS,3166709,62,7,9,2,0.11290322580645161,0.2857142857142857
2024,MG,53350,SERRA DO SALITRE,3166808,57,1,9,0,0.017543859649122806,0.0
2024,MG,53376,SERRANIA,3166907,57,1,9,0,0.017543859649122806,0.0
2024,MG,53392,SERRANOS,3167004,48,2,9,0,0.041666666666666664,0.0
2024,MG,53414,SERRO,3167103,88,6,11,0,0.06818181818181818,0.0
2024,MG,53430,SETE LAGOAS,3167202,309,13,19,0,0.042071197411003236,0.0
2024,MG,53457,SILVEIRÂNIA,3167301,55,2,9,0,0.03636363636363636,0.0
2024,MG,53473,SILVIANÓPOLIS,3167400,58,2,9,0,0.034482758620689655,0.0
2024,MG,53490,SIMÃO PEREIRA,3167509,40,1,9,1,0.025,1.0
2024,MG,53511,SIMONÉSIA,3167608,79,0,11,0,0.0,
2024,MG,53538,SOBRÁLIA,3167707,52,0,9,0,0.0,
2024,MG,53554,SOLEDADE DE MINAS,3167806,38,1,9,0,0.02631578947368421,0.0
2024,MG,53570,TABULEIRO,3167905,52,1,9,0,0.019230769230769232,0.0
2024,MG,53597,TAIOBEIRAS,3168002,99,4,13,0,0.04040404040404041,0.0
2024,MG,53619,TAPIRA,3168101,48,2,9,1,0.041666666666666664,0.5
2024,MG,53635,TAPIRAÍ,3168200,33,4,9,0,0.12121212121212122,0.0
2024,MG,53651,TAQUARAÇU DE MINAS,3168309,58,1,9,0,0.017241379310344827,0.0
2024,MG,53678,TARUMIRIM,3168408,71,1,9,0,0.014084507042253521,0.0
2024,MG,53694,TEIXEIRAS,3168507,66,1,9,0,0.015151515151515152,0.0
2024,MG,53716,TEÓFILO OTONI,3168606,315,17,19,0,0.05396825396825397,0.0
2024,MG,53732,TIMÓTEO,3168705,211,4,15,1,0.018957345971563982,0.25
2024,MG,53759,TIRADENTES,3168804,91,1,9,0,0.01098901098901099,0.0
2024,MG,53775,TIROS,3168903,38,1,9,0,0.02631578947368421,0.0
2024,MG,53791,TOCANTINS,3169000,96,0,11,0,0.0,
2024,MG,53813,TOLEDO,3169109,43,3,9,2,0.06976744186046512,0.6666666666666666
2024,MG,53830,TOMBOS,3169208,48,2,9,0,0.041666666666666664,0.0
2024,MG,53856,TRÊS CORAÇÕES,3169307,229,10,13,0,0.043668122270742356,0.0
2024,MG,53872,TRÊS PONTAS,3169406,171,7,11,1,0.04093567251461988,0.14285714285714285
2024,MG,53899,TUMIRITINGA,3169505,57,1,9,0,0.017543859649122806,0.0
2024,MG,53910,TUPACIGUARA,3169604,108,1,11,0,0.009259259259259259,0.0
2024,MG,53937,TURMALINA,3169703,100,6,11,0,0.06,0.0
2024,MG,53953,TURVOLÂNDIA,3169802,37,0,9,0,0.0,
2024,MG,53970,UBÁ,3169901,250,6,15,0,0.024,0.0
2024,MG,53996,UBAÍ,3170008,39,1,9,0,0.02564102564102564,0.0
2024,MG,54011,UBERABA,3170107,405,9,21,0,0.022222222222222223,0.0
2024,MG,54038,UBERLÂNDIA,3170206,539,18,27,0,0.03339517625231911,0.0
2024,MG,54054,UMBURATIBA,3170305,38,0,9,0,0.0,
2024,MG,54070,UNAÍ,3170404,150,5,15,0,0.03333333333333333,0.0
2024,MG,54097,URUCÂNIA,3170503,108,5,9,0,0.046296296296296294,0.0
2024,MG,54119,VARGEM BONITA,3170602,42,0,9,0,0.0,
2024,MG,54135,VARGINHA,3170701,286,9,15,1,0.03146853146853147,0.1111111111111111
2024,MG,54151,VÁRZEA DA PALMA,3170800,117,0,13,0,0.0,
2024,MG,54178,VARZELÂNDIA,3170909,83,8,11,0,0.0963855421686747,0.0
2024,MG,54194,VAZANTE,3171006,93,4,11,0,0.043010752688172046,0.0
2024,MG,54216,WENCESLAU BRAZ,3172202,54,0,9,0,0.0,
2024,MG,54232,VERÍSSIMO,3171105,33,2,9,0,0.06060606060606061,0.0
2024,MG,54259,VESPASIANO,3171204,260,17,19,0,0.06538461538461539,0.0
2024,MG,54275,VIÇOSA,3171303,159,5,15,1,0.031446540880503145,0.2
2024,MG,54291,VIEIRAS,3171402,50,1,9,0,0.02,0.0
2024,MG,54313,MATHIAS LOBATO,3171501,32,2,9,0,0.0625,0.0
2024,MG,54330,VIRGEM DA LAPA,3171600,75,5,9,0,0.06666666666666667,0.0
2024,MG,54356,VIRGÍNIA,3171709,38,1,9,0,0.02631578947368421,0.0
2024,MG,54372,VIRGINÓPOLIS,3171808,69,2,9,1,0.028985507246376812,0.5
2024,MG,54399,VIRGOLÂNDIA,3171907,34,0,9,0,0.0,
2024,MG,54410,VISCONDE DO RIO BRANCO,3172004,97,1,11,0,0.010309278350515464,0.0
2024,MG,54437,VOLTA GRANDE,3172103,41,0,9,0,0.0,
2024,MG,54453,ITAÚ DE MINAS,3133758,85,1,7,0,0.011764705882352941,0.0
2024,MS,55000,NOVA ALVORADA DO SUL,5006002,84,3,11,2,0.03571428571428571,0.6666666666666666
2024,MS,55018,ALCINÓPOLIS,5000252,39,2,9,0,0.05128205128205128,0.0
2024,MS,55026,LAGUNA CARAPÃ,5005251,49,1,9,0,0.02040816326530612,0.0
2024,MS,55034,JAPORÃ,5004809,71,0,9,0,0.0,
2024,MS,55042,NOVO HORIZONTE DO SUL,5006259,31,0,9,0,0.0,
2024,MS,55050,PARAÍSO DAS ÁGUAS,5006275,42,1,9,0,0.023809523809523808,0.0
2024,MS,55069,FIGUEIRÃO,5003900,38,2,9,0,0.05263157894736842,0.0
2024,MS,90034,ÁGUA CLARA,5000203,67,6,11,0,0.08955223880597014,0.0
2024,MS,90115,AMAMBAI,5000609,148,1,13,0,0.006756756756756757,0.0
2024,MS,90131,ANASTÁCIO,5000708,109,3,11,0,0.027522935779816515,0.0
2024,MS,90158,ANAURILÂNDIA,5000807,58,4,9,1,0.06896551724137931,0.25
2024,MS,90174,ANTÔNIO JOÃO,5000906,53,0,9,0,0.0,
2024,MS,90190,APARECIDA DO TABOADO,5001003,108,8,11,0,0.07407407407407407,0.0
2024,MS,90212,AQUIDAUANA,5001102,110,5,13,0,0.045454545454545456,0.0
2024,MS,90298,BANDEIRANTES,5001508,80,1,9,0,0.0125,0.0
2024,MS,90379,BATAGUASSU,5001904,138,1,11,0,0.007246376811594203,0.0
2024,MS,90395,BATAYPORÃ,5002001,102,3,9,0,0.029411764705882353,0.0
2024,MS,90417,BELA VISTA,5002100,99,3,11,0,0.030303030303030304,0.0
2024,MS,90433,BONITO,5002209,88,2,11,0,0.022727272727272728,0.0
2024,MS,90450,BRASILÂNDIA,5002308,50,2,9,0,0.04,0.0
2024,MS,90492,CAMAPUÃ,5002605,59,3,9,1,0.05084745762711865,0.3333333333333333
2024,MS,90514,CAMPO GRANDE,5002704,493,17,29,0,0.034482758620689655,0.0
2024,MS,90530,CARACOL,5002803,33,1,9,0,0.030303030303030304,0.0
2024,MS,90557,CAARAPÓ,5002407,85,0,11,0,0.0,
2024,MS,90573,CASSILÂNDIA,5002902,99,2,11,0,0.020202020202020204,0.0
2024,MS,90611,CORGUINHO,5003108,40,1,9,0,0.025,0.0
2024,MS,90638,CORUMBÁ,5003207,199,5,15,0,0.02512562814070352,0.0
2024,MS,90654,COXIM,5003306,146,6,13,0,0.0410958904109589,0.0
2024,MS,90735,DOURADOS,5003702,333,7,21,0,0.021021021021021023,0.0
2024,MS,90751,FÁTIMA DO SUL,5003801,65,1,11,0,0.015384615384615385,0.0
2024,MS,90794,GLÓRIA DE DOURADOS,5004007,73,3,9,0,0.0410958904109589,0.0
2024,MS,90816,GUIA LOPES DA LAGUNA,5004106,61,3,9,1,0.04918032786885246,0.3333333333333333
2024,MS,90859,IGUATEMI,5004304,55,1,9,1,0.01818181818181818,1.0
2024,MS,90875,INOCÊNCIA,5004403,44,1,9,0,0.022727272727272728,0.0
2024,MS,90891,ITAPORÃ,5004502,88,2,11,0,0.022727272727272728,0.0
2024,MS,90930,IVINHEMA,5004700,106,2,11,0,0.018867924528301886,0.0
2024,MS,90972,JARAGUARI,5004908,59,0,9,0,0.0,
2024,MS,90999,JARDIM,5005004,119,5,11,0,0.04201680672268908,0.0
2024,MS,91014,JATEÍ,5005103,33,1,9,0,0.030303030303030304,0.0
2024,MS,91030,LADÁRIO,5005202,122,11,11,1,0.09016393442622951,0.09090909090909091
2024,MS,91073,MARACAJU,5005400,67,0,13,0,0.0,
2024,MS,91111,MIRANDA,5005608,103,4,11,0,0.038834951456310676,0.0
2024,MS,91138,NAVIRAÍ,5005707,155,5,15,0,0.03225806451612903,0.0
2024,MS,91154,NIOAQUE,5005806,59,2,9,0,0.03389830508474576,0.0
2024,MS,91235,NOVA ANDRADINA,5006200,155,3,13,0,0.01935483870967742,0.0
2024,MS,91251,PARANAÍBA,5006309,137,4,13,0,0.029197080291970802,0.0
2024,MS,91278,PEDRO GOMES,5006408,59,1,9,0,0.01694915254237288,0.0
2024,MS,91316,PONTA PORÃ,5006606,154,4,17,0,0.025974025974025976,0.0
2024,MS,91375,PORTO MURTINHO,5006903,72,1,9,0,0.013888888888888888,0.0
2024,MS,91413,RIBAS DO RIO PARDO,5007109,91,2,11,1,0.02197802197802198,0.5
2024,MS,91430,RIO BRILHANTE,5007208,106,1,13,0,0.009433962264150943,0.0
2024,MS,91456,RIO NEGRO,5007307,33,1,9,0,0.030303030303030304,0.0
2024,MS,91472,RIO VERDE DE MATO GROSSO,5007406,103,1,11,0,0.009708737864077669,0.0
2024,MS,91499,ROCHEDO,5007505,64,1,9,0,0.015625,0.0
2024,MS,91570,SIDROLÂNDIA,5007901,145,6,13,0,0.041379310344827586,0.0
2024,MS,91596,TERENOS,5008008,90,3,11,0,0.03333333333333333,0.0
2024,MS,91650,TRÊS LAGOAS,5008305,171,8,15,0,0.04678362573099415,0.0
2024,MS,91693,ANGÉLICA,5000856,65,2,9,0,0.03076923076923077,0.0
2024,MS,91715,ARAL MOREIRA,5001243,58,1,9,0,0.017241379310344827,0.0
2024,MS,91731,ELDORADO,5003751,57,0,9,0,0.0,
2024,MS,91758,DEODÁPOLIS,5003454,65,2,9,0,0.03076923076923077,0.0
2024,MS,91782,CHAPADÃO DO SUL,5002951,83,0,11,0,0.0,
2024,MS,91790,MUNDO NOVO,5005681,66,1,11,0,0.015151515151515152,0.0
2024,MS,91804,DOIS IRMÃOS DO BURITI,5003488,66,3,9,0,0.045454545454545456,0.0
2024,MS,91820,JUTI,5005152,36,1,9,0,0.027777777777777776,0.0
2024,MS,91847,PARANHOS,5006358,55,0,9,0,0.0,
2024,MS,91863,SANTA RITA DO PARDO,5007554,31,1,9,1,0.03225806451612903,1.0
2024,MS,91880,SONORA,5007935,66,1,11,1,0.015151515151515152,1.0
2024,MS,91901,VICENTINA,5008404,46,0,9,0,0.0,
2024,MS,98019,BODOQUENA,5002159,50,1,9,0,0.02,0.0
2024,MS,98035,COSTA RICA,5003256,78,5,11,0,0.0641025641025641,0.0
2024,MS,98051,DOURADINA,5003504,49,3,9,0,0.061224489795918366,0.0
2024,MS,98078,ITAQUIRAÍ,5004601,39,1,11,0,0.02564102564102564,0.0
2024,MS,98094,SÃO GABRIEL DO OESTE,5007695,93,4,11,0,0.043010752688172046,0.0
2024,MS,98116,SELVÍRIA,5007802,48,3,9,0,0.0625,0.0
2024,MS,98132,SETE QUEDAS,5007703,77,2,9,0,0.025974025974025976,0.0
2024,MS,98159,TACURU,5007950,29,1,9,0,0.034482758620689655,0.0
2024,MS,98175,TAQUARUSSU,5007976,29,2,9,1,0.06896551724137931,0.5
2024,MS,98590,CORONEL SAPUCAIA,5003157,71,2,9,0,0.028169014084507043,0.0
2024,MT,73709,BOA ESPERANÇA DO NORTE,5101837,49,1,9,0,0.02040816326530612,0.0
2024,MT,89788,COLNIZA,5103254,94,5,11,2,0.05319148936170213,0.4
2024,MT,89796,COLÍDER,5103205,114,3,13,0,0.02631578947368421,0.0
2024,MT,89800,CURVELÂNDIA,5103437,50,2,9,0,0.04,0.0
2024,MT,89818,NOVA BRASILÂNDIA,5106208,31,0,9,0,0.0,
2024,MT,89826,NOVA SANTA HELENA,5106190,36,2,9,0,0.05555555555555555,0.0
2024,MT,89834,PARANATINGA,5106307,88,1,11,0,0.011363636363636364,0.0
2024,MT,89843,SANTO ANTÔNIO DO LESTE,5107792,50,4,9,1,0.08,0.25
2024,MT,89850,SINOP,5107909,208,7,15,0,0.03365384615384615,0.0
2024,MT,89877,ALTA FLORESTA,5100250,134,3,15,1,0.022388059701492536,0.3333333333333333
2024,MT,89893,ARAPUTANGA,5101258,88,2,9,1,0.022727272727272728,0.5
2024,MT,89915,JAURU,5105002,45,2,9,0,0.044444444444444446,0.0
2024,MT,89931,SÃO JOSÉ DOS QUATRO MARCOS,5107107,90,3,11,0,0.03333333333333333,0.0
2024,MT,89958,RIO BRANCO,5107206,48,1,9,0,0.020833333333333332,0.0
2024,MT,89960,RONDOLÂNDIA,5107578,34,1,9,1,0.029411764705882353,1.0
2024,MT,89974,SALTO DO CÉU,5107750,33,0,9,0,0.0,
2024,MT,89990,PONTES E LACERDA,5106752,122,8,11,0,0.06557377049180328,0.0
2024,MT,90018,ACORIZAL,5100102,32,1,9,0,0.03125,0.0
2024,MT,90026,SÃO JOSÉ DO POVO,5107297,36,1,9,0,0.027777777777777776,0.0
2024,MT,90042,ALTO BOA VISTA,5100359,44,1,9,1,0.022727272727272728,1.0
2024,MT,90050,ALTO ARAGUAIA,5100300,85,3,11,0,0.03529411764705882,0.0
2024,MT,90069,QUERÊNCIA,5107065,107,3,11,0,0.028037383177570093,0.0
2024,MT,90077,ALTO GARÇAS,5100409,41,6,9,0,0.14634146341463414,0.0
2024,MT,90085,CANABRAVA DO NORTE,5102694,48,1,9,0,0.020833333333333332,0.0
2024,MT,90093,ALTO PARAGUAI,5100508,50,2,9,0,0.04,0.0
2024,MT,90107,SANTA CARMEM,5107248,23,0,9,0,0.0,
2024,MT,90123,NOVA MARINGÁ,5108907,55,3,9,0,0.05454545454545454,0.0
2024,MT,90140,NOVA GUARITA,5108808,39,1,9,0,0.02564102564102564,0.0
2024,MT,90166,NOVA MARILÂNDIA,5108857,45,0,9,0,0.0,
2024,MT,90182,PORTO ESTRELA,5106851,43,4,9,0,0.09302325581395349,0.0
2024,MT,90204,GLÓRIA D'OESTE,5103957,37,0,9,0,0.0,
2024,MT,90220,TABAPORÃ,5107941,90,2,9,0,0.022222222222222223,0.0
2024,MT,90239,ARAGUAINHA,5101209,34,1,9,0,0.029411764705882353,0.0
2024,MT,90247,SÃO JOSÉ DO XINGU,5107354,42,2,9,1,0.047619047619047616,0.5
2024,MT,90255,ARENÁPOLIS,5101308,68,0,9,0,0.0,
2024,MT,90263,APIACÁS,5100805,45,2,9,1,0.044444444444444446,0.5
2024,MT,90271,ARIPUANÃ,5101407,99,3,11,0,0.030303030303030304,0.0
2024,MT,90280,CONFRESA,5103353,109,5,11,0,0.045871559633027525,0.0
2024,MT,90301,LAMBARI D'OESTE,5105234,44,3,9,1,0.06818181818181818,0.3333333333333333
2024,MT,90310,BARÃO DE MELGAÇO,5101605,57,0,9,0,0.0,
2024,MT,90328,SANTO AFONSO,5107263,29,2,9,0,0.06896551724137931,0.0
2024,MT,90336,BARRA DO BUGRES,5101704,124,3,11,0,0.024193548387096774,0.0
2024,MT,90344,PLANALTO DA SERRA,5106455,46,0,9,0,0.0,
2024,MT,90352,BARRA DO GARÇAS,5101803,166,4,15,1,0.024096385542168676,0.25
2024,MT,90360,NOVA MONTE VERDE,5108956,61,2,9,0,0.03278688524590164,0.0
2024,MT,90387,NOVA BANDEIRANTES,5106158,106,0,9,0,0.0,
2024,MT,90409,SÃO PEDRO DA CIPA,5107404,30,0,9,0,0.0,
2024,MT,90425,COTRIGUAÇU,5103379,38,2,9,1,0.05263157894736842,0.5
2024,MT,90441,RIBEIRÃOZINHO,5107198,24,0,9,0,0.0,
2024,MT,90468,BRASNORTE,5101902,62,3,11,1,0.04838709677419355,0.3333333333333333
2024,MT,90476,CÁCERES,5102504,192,8,15,1,0.041666666666666664,0.125
2024,MT,90484,CAMPO NOVO DO PARECIS,5102637,124,1,9,0,0.008064516129032258,0.0
2024,MT,90506,CAMPO VERDE,5102678,112,4,13,0,0.03571428571428571,0.0
2024,MT,90522,CLÁUDIA,5103056,58,1,9,1,0.017241379310344827,1.0
2024,MT,90549,CASTANHEIRA,5102850,37,2,9,0,0.05405405405405406,0.0
2024,MT,90565,JANGADA,5104906,62,1,9,0,0.016129032258064516,0.0
2024,MT,90581,JURUENA,5105176,70,0,9,0,0.0,
2024,MT,90590,CHAPADA DOS GUIMARÃES,5103007,76,2,11,0,0.02631578947368421,0.0
2024,MT,90603,LUCAS DO RIO VERDE,5105259,99,1,9,0,0.010101010101010102,0.0
2024,MT,90620,MATUPÁ,5105606,59,2,9,0,0.03389830508474576,0.0
2024,MT,90646,NOVA MUTUM,5106224,92,3,13,0,0.03260869565217391,0.0
2024,MT,90662,RIBEIRÃO CASCALHEIRA,5107180,93,1,9,0,0.010752688172043012,0.0
2024,MT,90670,CUIABÁ,5103403,446,9,27,0,0.020179372197309416,0.0
2024,MT,90689,TAPURAH,5108006,61,1,9,0,0.01639344262295082,0.0
2024,MT,90697,DIAMANTINO,5103502,102,2,11,0,0.0196078431372549,0.0
2024,MT,90700,PONTAL DO ARAGUAIA,5106653,36,0,9,0,0.0,
2024,MT,90719,DOM AQUINO,5103601,65,1,9,0,0.015384615384615385,0.0
2024,MT,90727,SAPEZAL,5107875,100,3,11,0,0.03,0.0
2024,MT,90743,CAMPOS DE JÚLIO,5102686,44,2,9,0,0.045454545454545456,0.0
2024,MT,90760,CARLINDA,5102793,67,3,9,2,0.04477611940298507,0.6666666666666666
2024,MT,90778,GENERAL CARNEIRO,5103908,44,2,9,0,0.045454545454545456,0.0
2024,MT,90786,FELIZ NATAL,5103700,56,2,9,0,0.03571428571428571,0.0
2024,MT,90808,NOVO MUNDO,5106265,55,0,9,0,0.0,
2024,MT,90824,GAÚCHA DO NORTE,5103858,75,2,9,0,0.02666666666666667,0.0
2024,MT,90832,GUIRATINGA,5104203,71,6,9,0,0.08450704225352113,0.0
2024,MT,90840,UNIÃO DO SUL,5108303,36,0,9,0,0.0,
2024,MT,90867,NOVA LACERDA,5106182,57,1,9,0,0.017543859649122806,0.0
2024,MT,90883,NOVA UBIRATÃ,5106240,72,1,9,0,0.013888888888888888,0.0
2024,MT,90905,BOM JESUS DO ARAGUAIA,5101852,32,0,9,0,0.0,
2024,MT,90913,ITIQUIRA,5104609,91,5,9,1,0.054945054945054944,0.2
2024,MT,90921,SERRA NOVA DOURADA,5107883,28,0,9,0,0.0,
2024,MT,90948,NOVO SANTO ANTÔNIO,5106315,32,0,9,0,0.0,
2024,MT,90956,JACIARA,5104807,85,6,11,0,0.07058823529411765,0.0
2024,MT,90964,NOVA NAZARÉ,5106174,41,0,9,0,0.0,
2024,MT,90980,SANTA CRUZ DO XINGU,5107743,30,0,9,0,0.0,
2024,MT,91006,CONQUISTA D'OESTE,5103361,48,1,9,1,0.020833333333333332,1.0
2024,MT,91022,VALE DE SÃO DOMINGOS,5108352,43,4,9,0,0.09302325581395349,0.0
2024,MT,91049,SANTA RITA DO TRIVELATO,5107768,32,0,9,0,0.0,
2024,MT,91057,LUCIARA,5105309,39,0,9,0,0.0,
2024,MT,91081,IPIRANGA DO NORTE,5104526,35,1,9,0,0.02857142857142857,0.0
2024,MT,91090,VILA BELA DA SANTÍSSIMA TRINDADE,5105507,88,1,11,0,0.011363636363636364,0.0
2024,MT,91103,ITANHANGÁ,5104542,41,1,9,0,0.024390243902439025,0.0
2024,MT,91170,NOBRES,5105903,75,1,11,1,0.013333333333333334,1.0
2024,MT,91197,NORTELÂNDIA,5106000,56,1,9,0,0.017857142857142856,0.0
2024,MT,91219,NOSSA SENHORA DO LIVRAMENTO,5106109,67,1,9,1,0.014925373134328358,1.0
2024,MT,91294,POCONÉ,5106505,103,1,11,1,0.009708737864077669,1.0
2024,MT,91332,PONTE BRANCA,5106703,20,0,9,0,0.0,
2024,MT,91359,PORTO DOS GAÚCHOS,5106802,50,0,9,0,0.0,
2024,MT,91391,POXORÉU,5107008,88,3,11,0,0.03409090909090909,0.0
2024,MT,91510,RONDONÓPOLIS,5107602,309,18,21,0,0.05825242718446602,0.0
2024,MT,91537,ROSÁRIO OESTE,5107701,81,1,11,0,0.012345679012345678,0.0
2024,MT,91553,SANTO ANTÔNIO DO LEVERGER,5107800,72,0,11,0,0.0,
2024,MT,91618,TESOURO,5108105,17,1,9,1,0.058823529411764705,1.0
2024,MT,91634,TORIXORÉU,5108204,26,0,9,0,0.0,
2024,MT,91677,VÁRZEA GRANDE,5108402,315,16,23,0,0.050793650793650794,0.0
2024,MT,91774,MIRASSOL D'OESTE,5105622,102,2,11,0,0.0196078431372549,0.0
2024,MT,91812,PEDRA PRETA,5106372,118,4,11,0,0.03389830508474576,0.0
2024,MT,91839,SÃO FÉLIX DO ARAGUAIA,5107859,67,3,9,0,0.04477611940298507,0.0
2024,MT,91855,TANGARÁ DA SERRA,5107958,138,1,14,0,0.007246376811594203,0.0
2024,MT,91898,JUSCIMEIRA,5105200,64,0,9,0,0.0,
2024,MT,91910,ÁGUA BOA,5100201,101,2,11,1,0.019801980198019802,0.5
2024,MT,91936,CANARANA,5102702,80,3,11,0,0.0375,0.0
2024,MT,91952,NOVA XAVANTINA,5106257,80,5,11,0,0.0625,0.0
2024,MT,91979,SANTA TEREZINHA,5107776,31,0,9,0,0.0,
2024,MT,91995,SÃO JOSÉ DO RIO CLARO,5107305,79,1,9,0,0.012658227848101266,0.0
2024,MT,98191,JUARA,5105101,69,2,9,0,0.028985507246376812,0.0
2024,MT,98310,JUÍNA,5105150,95,5,13,1,0.05263157894736842,0.2
2024,MT,98337,DENISE,5103452,43,0,9,0,0.0,
2024,MT,98612,ALTO TAQUARI,5100607,62,2,9,0,0.03225806451612903,0.0
2024,MT,98639,ARAGUAIANA,5101001,38,1,9,0,0.02631578947368421,0.0
2024,MT,98655,CAMPINÁPOLIS,5102603,56,0,11,0,0.0,
2024,MT,98671,COCALINHO,5103106,60,0,9,0,0.0,
2024,MT,98698,ITAÚBA,5104559,56,1,9,0,0.017857142857142856,0.0
2024,MT,98710,MARCELÂNDIA,5105580,20,0,9,0,0.0,
2024,MT,98736,NOVA OLÍMPIA,5106232,86,4,9,0,0.046511627906976744,0.0
2024,MT,98752,NOVA CANAÃ DO NORTE,5106216,59,1,9,0,0.01694915254237288,0.0
2024,MT,98779,NOVO SÃO JOAQUIM,5106281,33,2,9,1,0.06060606060606061,0.5
2024,MT,98795,NOVO HORIZONTE DO NORTE,5106273,38,1,9,0,0.02631578947368421,0.0
2024,MT,98817,PEIXOTO DE AZEVEDO,5106422,137,4,13,0,0.029197080291970802,0.0
2024,MT,98833,PARANAÍTA,5106299,45,2,9,1,0.044444444444444446,0.5
2024,MT,98850,PORTO ALEGRE DO NORTE,5106778,57,0,9,0,0.0,
2024,MT,98876,PORTO ESPERIDIÃO,5106828,68,1,9,0,0.014705882352941176,0.0
2024,MT,98892,PRIMAVERA DO LESTE,5107040,194,7,15,0,0.03608247422680412,0.0
2024,MT,98914,RESERVA DO CABAÇAL,5107156,30,1,9,0,0.03333333333333333,0.0
2024,MT,98930,SORRISO,5107925,147,4,11,0,0.027210884353741496,0.0
2024,MT,98957,TERRA NOVA DO NORTE,5108055,40,0,9,0,0.0,
2024,MT,98973,VERA,5108501,74,2,9,0,0.02702702702702703,0.0
2024,MT,98990,VILA RICA,5108600,87,2,9,0,0.022988505747126436,0.0
2024,MT,99015,COMODORO,5103304,68,1,11,0,0.014705882352941176,0.0
2024,MT,99031,FIGUEIRÓPOLIS D'OESTE,5103809,26,0,9,0,0.0,
2024,MT,99058,GUARANTÃ DO NORTE,5104104,107,0,9,0,0.0,
2024,MT,99074,INDIAVAÍ,5104500,25,0,9,0,0.0,
2024,PA,04006,GOIANÉSIA DO PARÁ,,78,5,11,1,0.0641025641025641,0.2
2024,PA,04014,ABAETETUBA,,238,18,15,1,0.07563025210084033,0.05555555555555555
2024,PA,04022,TAILÂNDIA,,159,2,13,0,0.012578616352201259,0.0
2024,PA,04030,ACARÁ,,168,5,15,1,0.02976190476190476,0.2
2024,PA,04049,BOM JESUS DO TOCANTINS,,49,3,11,0,0.061224489795918366,0.0
2024,PA,04057,AFUÁ,,90,1,11,0,0.011111111111111112,0.0
2024,PA,04065,SÃO JOÃO DE PIRABAS,,109,3,11,0,0.027522935779816515,0.0
2024,PA,04073,ALENQUER,,172,1,15,0,0.005813953488372093,0.0
2024,PA,04081,TUCUMÃ,,133,4,13,0,0.03007518796992481,0.0
2024,PA,04090,ALMEIRIM,,133,5,13,0,0.03759398496240601,0.0
2024,PA,04103,MÃE DO RIO,,84,0,13,0,0.0,
2024,PA,04111,ALTAMIRA,,210,12,15,1,0.05714285714285714,0.08333333333333333
2024,PA,04120,ELDORADO DOS CARAJÁS,,123,5,11,1,0.04065040650406504,0.2
2024,PA,04138,ANAJÁS,,94,3,11,0,0.031914893617021274,0.0
2024,PA,04146,SANTA LUZIA DO PARÁ,,46,1,11,0,0.021739130434782608,0.0
2024,PA,04154,ANANINDEUA,,401,19,0,0,0.04738154613466334,0.0
2024,PA,04162,PALESTINA DO PARÁ,,52,3,9,0,0.057692307692307696,0.0
2024,PA,04170,AUGUSTO CORRÊA,,94,4,13,1,0.0425531914893617,0.25
2024,PA,04189,IPIXUNA DO PARÁ,,164,5,13,0,0.03048780487804878,0.0
2024,PA,04197,AVEIRO,,123,3,11,0,0.024390243902439025,0.0
2024,PA,04200,JACAREACANGA,,134,3,11,0,0.022388059701492536,0.0
2024,PA,04219,BAGRE,,52,2,13,0,0.038461538461538464,0.0
2024,PA,04227,BRASIL NOVO,,55,2,11,0,0.03636363636363636,0.0
