comparacao,ANO_ELEICAO_ANALISE,ESFERA,tipo_receita,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
cristaos_direita_vs_esquerda,2020,municipal,Recursos proprios,pct_receita_tipo,direita,esquerda,9981,4172,0.1791003469457705,0.17105892609434728,0.008041420851423231,t_welch,1.3560316591300554,0.17512755326327822
cristaos_direita_vs_esquerda,2020,municipal,Recursos de outros candidatos,valor_receita,direita,esquerda,9981,4172,338.15754834184946,285.403223873442,52.75432446840745,t_welch,2.880984686012168,0.00397231805394799
cristaos_direita_vs_esquerda,2020,municipal,Recursos de outros candidatos,pct_receita_tipo,direita,esquerda,9981,4172,0.22767638442470337,0.1994662476029918,0.028210136821711557,t_welch,4.303831162834294,1.6979184273426126e-05
cristaos_direita_vs_esquerda,2020,municipal,Recursos de pessoas fisicas,valor_receita,direita,esquerda,9981,4172,949.8379180442842,627.9627780441035,321.87514000018064,t_welch,5.116543138862559,3.153652397196912e-07
cristaos_direita_vs_esquerda,2020,municipal,Recursos de pessoas fisicas,pct_receita_tipo,direita,esquerda,9981,4172,0.19328366961559124,0.1820199265174501,0.011263743098141127,t_welch,1.8761230405906908,0.060674595168136364
cristaos_direita_vs_esquerda,2020,municipal,Recursos de partido politico,valor_receita,direita,esquerda,9981,4172,1370.6206913134956,933.9945517737297,436.626139539766,t_welch,4.078431501136281,4.558886165070949e-05
cristaos_direita_vs_esquerda,2020,municipal,Recursos de partido politico,pct_receita_tipo,direita,esquerda,9981,4172,0.17270882482002897,0.2349789514657072,-0.062270126645678214,t_welch,-9.128876065501725,8.859649166847165e-20
cristaos_direita_vs_esquerda,2020,municipal,Recursos de origens nao identificadas,valor_receita,direita,esquerda,9981,4172,1.2836529405871155,0.11864813039309684,1.1650048101940187,t_welch,2.083173192261074,0.03725871939704775
cristaos_direita_vs_esquerda,2020,municipal,Recursos de origens nao identificadas,pct_receita_tipo,direita,esquerda,9981,4172,0.0005080474767542857,3.4794173135805523e-05,0.0004732533036184801,t_welch,2.533143310442374,0.011318663662294014
cristaos_direita_vs_esquerda,2020,municipal,Recursos de Financiamento Coletivo,valor_receita,direita,esquerda,9981,4172,6.014419396854024,18.5241874400767,-12.509768043222678,t_welch,-1.460935466771538,0.14407233201182384
cristaos_direita_vs_esquerda,2020,municipal,Recursos de Financiamento Coletivo,pct_receita_tipo,direita,esquerda,9981,4172,0.0002906873297084256,0.0006988571358324437,-0.0004081698061240181,t_welch,-1.515303337312058,0.12974558936101505
cristaos_direita_vs_esquerda,2020,municipal,Rendimentos de aplicacoes financeiras,valor_receita,direita,esquerda,9981,4172,0.0005029556156697726,6.951102588686483e-05,0.00043344458978290774,t_welch,0.8624313052741351,0.38847067692500625
cristaos_direita_vs_esquerda,2020,municipal,Rendimentos de aplicacoes financeiras,pct_receita_tipo,direita,esquerda,9981,4172,1.8219743583784906e-06,4.248584997378125e-08,1.7794885084047093e-06,t_welch,0.9767691405744413,0.32870712353757303
cristaos_direita_vs_esquerda,2020,municipal,Doacoes pela Internet,valor_receita,direita,esquerda,9981,4172,0.0,0.18216682646212848,-0.18216682646212848,t_welch,-1.2099270802798368,0.22637544129748305
cristaos_direita_vs_esquerda,2020,municipal,Doacoes pela Internet,pct_receita_tipo,direita,esquerda,9981,4172,0.0,9.316535881774322e-05,-9.316535881774322e-05,t_welch,-1.3912965902902412,0.1642097090203998
cristaos_direita_vs_esquerda,2022,federal,Recursos de partido politico,valor_receita,direita,esquerda,227,64,248835.16982378854,227762.22359374998,21072.946230038564,t_welch,0.3002698018905711,0.7645447207577095
cristaos_direita_vs_esquerda,2022,federal,Recursos de partido politico,pct_receita_tipo,direita,esquerda,227,64,0.748634271384757,0.7920545281314925,-0.04342025674673544,t_welch,-0.8445208664093461,0.40018986099672876
cristaos_direita_vs_esquerda,2022,federal,Recursos de pessoas fisicas,valor_receita,direita,esquerda,227,64,6406.329162995596,13700.681250000001,-7294.352087004406,t_welch,-0.9094397072660545,0.3657560074458382
cristaos_direita_vs_esquerda,2022,federal,Recursos de pessoas fisicas,pct_receita_tipo,direita,esquerda,227,64,0.04798330865981079,0.044723278098291464,0.003260030561519328,t_welch,0.16818213916087502,0.866710121813798
cristaos_direita_vs_esquerda,2022,estadual,Recursos de outros candidatos,valor_receita,direita,esquerda,371,129,6989.524420485175,2616.6936434108525,4372.830777074323,t_welch,2.632242964358301,0.008755969469538598
cristaos_direita_vs_esquerda,2022,estadual,Recursos de outros candidatos,pct_receita_tipo,direita,esquerda,371,129,0.12956692092212224,0.055211569078032395,0.07435535184408984,t_welch,3.6009388001134424,0.00035787958465939465
cristaos_direita_vs_esquerda,2022,estadual,Recursos de partido politico,valor_receita,direita,esquerda,371,129,58897.14277628033,49004.78976744185,9892.35300883848,t_welch,0.9491977172995799,0.3430537028380519
cristaos_direita_vs_esquerda,2022,estadual,Recursos de partido politico,pct_receita_tipo,direita,esquerda,371,129,0.5493506287589007,0.7669475516115501,-0.21759692285264942,t_welch,-5.759728051490365,2.1244132043412004e-08
cristaos_direita_vs_esquerda,2022,estadual,Recursos de pessoas fisicas,valor_receita,direita,esquerda,371,129,6582.260700808624,7655.110852713178,-1072.850151904554,t_welch,-0.3989670269550354,0.6902281431168806
cristaos_direita_vs_esquerda,2022,estadual,Recursos de pessoas fisicas,pct_receita_tipo,direita,esquerda,371,129,0.10300294471927153,0.07616456874697913,0.026838375972292397,t_welch,1.3286137093635266,0.18498854071895485
