ANO_ELEICAO_ANALISE,ESFERA,SG_UF,codigo_ibge_municipio,municipio_ibge,grupo_religioso,votos,total_recorte,pct_votos,comparacao
2018,estadual,PI,2202133,Campo Grande Do Piauí,Esquerda,3,36,0.08333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2202174,Campo Largo Do Piauí,Direita,259,260,0.9961538461538462,cristaos_direita_vs_esquerda
2018,estadual,PI,2202174,Campo Largo Do Piauí,Esquerda,1,260,0.0038461538461538464,cristaos_direita_vs_esquerda
2018,estadual,PI,2202208,Campo Maior,Direita,193,243,0.7942386831275721,cristaos_direita_vs_esquerda
2018,estadual,PI,2202208,Campo Maior,Esquerda,50,243,0.205761316872428,cristaos_direita_vs_esquerda
2018,estadual,PI,2202251,Canavieira,Direita,1,1,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202251,Canavieira,Esquerda,0,1,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202307,Canto Do Buriti,Direita,24,27,0.8888888888888888,cristaos_direita_vs_esquerda
2018,estadual,PI,2202307,Canto Do Buriti,Esquerda,3,27,0.1111111111111111,cristaos_direita_vs_esquerda
2018,estadual,PI,2202406,Capitão De Campos,Direita,19,50,0.38,cristaos_direita_vs_esquerda
2018,estadual,PI,2202406,Capitão De Campos,Esquerda,31,50,0.62,cristaos_direita_vs_esquerda
2018,estadual,PI,2202455,Capitão Gervásio Oliveira,Direita,0,0,,cristaos_direita_vs_esquerda
2018,estadual,PI,2202455,Capitão Gervásio Oliveira,Esquerda,0,0,,cristaos_direita_vs_esquerda
2018,estadual,PI,2202505,Caracol,Direita,0,190,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202505,Caracol,Esquerda,190,190,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202539,Caraúbas Do Piauí,Direita,5,153,0.032679738562091505,cristaos_direita_vs_esquerda
2018,estadual,PI,2202539,Caraúbas Do Piauí,Esquerda,148,153,0.9673202614379085,cristaos_direita_vs_esquerda
2018,estadual,PI,2202554,Caridade Do Piauí,Direita,3,4,0.75,cristaos_direita_vs_esquerda
2018,estadual,PI,2202554,Caridade Do Piauí,Esquerda,1,4,0.25,cristaos_direita_vs_esquerda
2018,estadual,PI,2202604,Castelo Do Piauí,Direita,83,1906,0.04354669464847849,cristaos_direita_vs_esquerda
2018,estadual,PI,2202604,Castelo Do Piauí,Esquerda,1823,1906,0.9564533053515215,cristaos_direita_vs_esquerda
2018,estadual,PI,2202653,Caxingó,Direita,6,32,0.1875,cristaos_direita_vs_esquerda
2018,estadual,PI,2202653,Caxingó,Esquerda,26,32,0.8125,cristaos_direita_vs_esquerda
2018,estadual,PI,2202703,Cocal,Direita,183,761,0.240473061760841,cristaos_direita_vs_esquerda
2018,estadual,PI,2202703,Cocal,Esquerda,578,761,0.759526938239159,cristaos_direita_vs_esquerda
2018,estadual,PI,2202711,Cocal De Telha,Direita,5,7,0.7142857142857143,cristaos_direita_vs_esquerda
2018,estadual,PI,2202711,Cocal De Telha,Esquerda,2,7,0.2857142857142857,cristaos_direita_vs_esquerda
2018,estadual,PI,2202729,Cocal Dos Alves,Direita,0,235,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202729,Cocal Dos Alves,Esquerda,235,235,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202737,Coivaras,Direita,49,681,0.07195301027900147,cristaos_direita_vs_esquerda
2018,estadual,PI,2202737,Coivaras,Esquerda,632,681,0.9280469897209985,cristaos_direita_vs_esquerda
2018,estadual,PI,2202752,Colônia Do Gurguéia,Direita,84,85,0.9882352941176471,cristaos_direita_vs_esquerda
2018,estadual,PI,2202752,Colônia Do Gurguéia,Esquerda,1,85,0.011764705882352941,cristaos_direita_vs_esquerda
2018,estadual,PI,2202778,Colônia Do Piauí,Direita,3,6,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2202778,Colônia Do Piauí,Esquerda,3,6,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2202802,Conceição Do Canindé,Direita,2,2,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202802,Conceição Do Canindé,Esquerda,0,2,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2202851,Coronel José Dias,Direita,8,30,0.26666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2202851,Coronel José Dias,Esquerda,22,30,0.7333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2202901,Corrente,Direita,167,380,0.4394736842105263,cristaos_direita_vs_esquerda
2018,estadual,PI,2202901,Corrente,Esquerda,213,380,0.5605263157894737,cristaos_direita_vs_esquerda
2018,estadual,PI,2203008,Cristalândia Do Piauí,Direita,1,1,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2203008,Cristalândia Do Piauí,Esquerda,0,1,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2203107,Cristino Castro,Direita,66,68,0.9705882352941176,cristaos_direita_vs_esquerda
2018,estadual,PI,2203107,Cristino Castro,Esquerda,2,68,0.029411764705882353,cristaos_direita_vs_esquerda
2018,estadual,PI,2203206,Curimatá,Direita,26,280,0.09285714285714286,cristaos_direita_vs_esquerda
2018,estadual,PI,2203206,Curimatá,Esquerda,254,280,0.9071428571428571,cristaos_direita_vs_esquerda
2018,estadual,PI,2203230,Currais,Direita,9,10,0.9,cristaos_direita_vs_esquerda
2018,estadual,PI,2203230,Currais,Esquerda,1,10,0.1,cristaos_direita_vs_esquerda
2018,estadual,PI,2203255,Curralinhos,Direita,23,35,0.6571428571428571,cristaos_direita_vs_esquerda
2018,estadual,PI,2203255,Curralinhos,Esquerda,12,35,0.34285714285714286,cristaos_direita_vs_esquerda
2018,estadual,PI,2203271,Curral Novo Do Piauí,Direita,1,1,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2203271,Curral Novo Do Piauí,Esquerda,0,1,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2203305,Demerval Lobão,Direita,181,431,0.419953596287703,cristaos_direita_vs_esquerda
2018,estadual,PI,2203305,Demerval Lobão,Esquerda,250,431,0.580046403712297,cristaos_direita_vs_esquerda
2018,estadual,PI,2203354,Dirceu Arcoverde,Direita,35,35,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2203354,Dirceu Arcoverde,Esquerda,0,35,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2203404,Dom Expedito Lopes,Direita,21,24,0.875,cristaos_direita_vs_esquerda
2018,estadual,PI,2203404,Dom Expedito Lopes,Esquerda,3,24,0.125,cristaos_direita_vs_esquerda
2018,estadual,PI,2203420,Domingos Mourão,Direita,16,121,0.1322314049586777,cristaos_direita_vs_esquerda
2018,estadual,PI,2203420,Domingos Mourão,Esquerda,105,121,0.8677685950413223,cristaos_direita_vs_esquerda
2018,estadual,PI,2203453,Dom Inocêncio,Direita,4,6,0.6666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2203453,Dom Inocêncio,Esquerda,2,6,0.3333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2203503,Elesbão Veloso,Direita,79,102,0.7745098039215687,cristaos_direita_vs_esquerda
2018,estadual,PI,2203503,Elesbão Veloso,Esquerda,23,102,0.22549019607843138,cristaos_direita_vs_esquerda
2018,estadual,PI,2203602,Eliseu Martins,Direita,22,24,0.9166666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2203602,Eliseu Martins,Esquerda,2,24,0.08333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2203701,Esperantina,Direita,170,187,0.9090909090909091,cristaos_direita_vs_esquerda
2018,estadual,PI,2203701,Esperantina,Esquerda,17,187,0.09090909090909091,cristaos_direita_vs_esquerda
2018,estadual,PI,2203750,Fartura Do Piauí,Direita,30,31,0.967741935483871,cristaos_direita_vs_esquerda
2018,estadual,PI,2203750,Fartura Do Piauí,Esquerda,1,31,0.03225806451612903,cristaos_direita_vs_esquerda
2018,estadual,PI,2203800,Flores Do Piauí,Direita,6,7,0.8571428571428571,cristaos_direita_vs_esquerda
2018,estadual,PI,2203800,Flores Do Piauí,Esquerda,1,7,0.14285714285714285,cristaos_direita_vs_esquerda
2018,estadual,PI,2203859,Floresta Do Piauí,Direita,0,0,,cristaos_direita_vs_esquerda
2018,estadual,PI,2203859,Floresta Do Piauí,Esquerda,0,0,,cristaos_direita_vs_esquerda
2018,estadual,PI,2203909,Floriano,Direita,308,381,0.8083989501312336,cristaos_direita_vs_esquerda
2018,estadual,PI,2203909,Floriano,Esquerda,73,381,0.19160104986876642,cristaos_direita_vs_esquerda
2018,estadual,PI,2204006,Francinópolis,Direita,5,186,0.026881720430107527,cristaos_direita_vs_esquerda
2018,estadual,PI,2204006,Francinópolis,Esquerda,181,186,0.9731182795698925,cristaos_direita_vs_esquerda
2018,estadual,PI,2204105,Francisco Ayres,Direita,21,25,0.84,cristaos_direita_vs_esquerda
2018,estadual,PI,2204105,Francisco Ayres,Esquerda,4,25,0.16,cristaos_direita_vs_esquerda
2018,estadual,PI,2204154,Francisco Macedo,Direita,3,3,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204154,Francisco Macedo,Esquerda,0,3,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204204,Francisco Santos,Direita,9,12,0.75,cristaos_direita_vs_esquerda
2018,estadual,PI,2204204,Francisco Santos,Esquerda,3,12,0.25,cristaos_direita_vs_esquerda
2018,estadual,PI,2204303,Fronteiras,Direita,9,9,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204303,Fronteiras,Esquerda,0,9,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204352,Geminiano,Direita,5,8,0.625,cristaos_direita_vs_esquerda
2018,estadual,PI,2204352,Geminiano,Esquerda,3,8,0.375,cristaos_direita_vs_esquerda
2018,estadual,PI,2204402,Gilbués,Direita,57,61,0.9344262295081968,cristaos_direita_vs_esquerda
2018,estadual,PI,2204402,Gilbués,Esquerda,4,61,0.06557377049180328,cristaos_direita_vs_esquerda
2018,estadual,PI,2204501,Guadalupe,Direita,43,49,0.8775510204081632,cristaos_direita_vs_esquerda
2018,estadual,PI,2204501,Guadalupe,Esquerda,6,49,0.12244897959183673,cristaos_direita_vs_esquerda
2018,estadual,PI,2204550,Guaribas,Direita,2,2,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204550,Guaribas,Esquerda,0,2,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204600,Hugo Napoleão,Direita,10,20,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2204600,Hugo Napoleão,Esquerda,10,20,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2204659,Ilha Grande,Direita,90,656,0.13719512195121952,cristaos_direita_vs_esquerda
2018,estadual,PI,2204659,Ilha Grande,Esquerda,566,656,0.8628048780487805,cristaos_direita_vs_esquerda
2018,estadual,PI,2204709,Inhuma,Direita,75,85,0.8823529411764706,cristaos_direita_vs_esquerda
2018,estadual,PI,2204709,Inhuma,Esquerda,10,85,0.11764705882352941,cristaos_direita_vs_esquerda
2018,estadual,PI,2204808,Ipiranga Do Piauí,Direita,35,35,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204808,Ipiranga Do Piauí,Esquerda,0,35,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2204907,Isaías Coelho,Direita,158,183,0.8633879781420765,cristaos_direita_vs_esquerda
2018,estadual,PI,2204907,Isaías Coelho,Esquerda,25,183,0.1366120218579235,cristaos_direita_vs_esquerda
2018,estadual,PI,2205003,Itainópolis,Direita,37,52,0.7115384615384616,cristaos_direita_vs_esquerda
2018,estadual,PI,2205003,Itainópolis,Esquerda,15,52,0.28846153846153844,cristaos_direita_vs_esquerda
2018,estadual,PI,2205102,Itaueira,Direita,17,17,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205102,Itaueira,Esquerda,0,17,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205151,Jacobina Do Piauí,Direita,9,9,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205151,Jacobina Do Piauí,Esquerda,0,9,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205201,Jaicós,Direita,105,110,0.9545454545454546,cristaos_direita_vs_esquerda
2018,estadual,PI,2205201,Jaicós,Esquerda,5,110,0.045454545454545456,cristaos_direita_vs_esquerda
2018,estadual,PI,2205250,Jardim Do Mulato,Direita,290,293,0.9897610921501706,cristaos_direita_vs_esquerda
2018,estadual,PI,2205250,Jardim Do Mulato,Esquerda,3,293,0.010238907849829351,cristaos_direita_vs_esquerda
2018,estadual,PI,2205276,Jatobá Do Piauí,Direita,7,29,0.2413793103448276,cristaos_direita_vs_esquerda
2018,estadual,PI,2205276,Jatobá Do Piauí,Esquerda,22,29,0.7586206896551724,cristaos_direita_vs_esquerda
2018,estadual,PI,2205300,Jerumenha,Direita,5,10,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2205300,Jerumenha,Esquerda,5,10,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2205359,João Costa,Direita,4,6,0.6666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2205359,João Costa,Esquerda,2,6,0.3333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2205409,Joaquim Pires,Direita,76,76,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205409,Joaquim Pires,Esquerda,0,76,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205458,Joca Marques,Direita,23,25,0.92,cristaos_direita_vs_esquerda
2018,estadual,PI,2205458,Joca Marques,Esquerda,2,25,0.08,cristaos_direita_vs_esquerda
2018,estadual,PI,2205508,José De Freitas,Direita,301,1644,0.18309002433090024,cristaos_direita_vs_esquerda
2018,estadual,PI,2205508,José De Freitas,Esquerda,1343,1644,0.8169099756690997,cristaos_direita_vs_esquerda
2018,estadual,PI,2205516,Juazeiro Do Piauí,Direita,12,32,0.375,cristaos_direita_vs_esquerda
2018,estadual,PI,2205516,Juazeiro Do Piauí,Esquerda,20,32,0.625,cristaos_direita_vs_esquerda
2018,estadual,PI,2205524,Júlio Borges,Direita,4,4,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205524,Júlio Borges,Esquerda,0,4,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205532,Jurema,Direita,1,5,0.2,cristaos_direita_vs_esquerda
2018,estadual,PI,2205532,Jurema,Esquerda,4,5,0.8,cristaos_direita_vs_esquerda
2018,estadual,PI,2205540,Lagoinha Do Piauí,Direita,25,30,0.8333333333333334,cristaos_direita_vs_esquerda
2018,estadual,PI,2205540,Lagoinha Do Piauí,Esquerda,5,30,0.16666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2205557,Lagoa Alegre,Direita,14,484,0.028925619834710745,cristaos_direita_vs_esquerda
2018,estadual,PI,2205557,Lagoa Alegre,Esquerda,470,484,0.9710743801652892,cristaos_direita_vs_esquerda
2018,estadual,PI,2205565,Lagoa Do Barro Do Piauí,Direita,3,4,0.75,cristaos_direita_vs_esquerda
2018,estadual,PI,2205565,Lagoa Do Barro Do Piauí,Esquerda,1,4,0.25,cristaos_direita_vs_esquerda
2018,estadual,PI,2205573,Lagoa De São Francisco,Direita,2,3,0.6666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2205573,Lagoa De São Francisco,Esquerda,1,3,0.3333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2205581,Lagoa Do Piauí,Direita,80,434,0.18433179723502305,cristaos_direita_vs_esquerda
2018,estadual,PI,2205581,Lagoa Do Piauí,Esquerda,354,434,0.815668202764977,cristaos_direita_vs_esquerda
2018,estadual,PI,2205599,Lagoa Do Sítio,Direita,7,150,0.04666666666666667,cristaos_direita_vs_esquerda
2018,estadual,PI,2205599,Lagoa Do Sítio,Esquerda,143,150,0.9533333333333334,cristaos_direita_vs_esquerda
2018,estadual,PI,2205607,Landri Sales,Direita,7,7,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205607,Landri Sales,Esquerda,0,7,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205706,Luís Correia,Direita,505,1312,0.38490853658536583,cristaos_direita_vs_esquerda
2018,estadual,PI,2205706,Luís Correia,Esquerda,807,1312,0.6150914634146342,cristaos_direita_vs_esquerda
2018,estadual,PI,2205805,Luzilândia,Direita,104,107,0.9719626168224299,cristaos_direita_vs_esquerda
2018,estadual,PI,2205805,Luzilândia,Esquerda,3,107,0.028037383177570093,cristaos_direita_vs_esquerda
2018,estadual,PI,2205854,Madeiro,Direita,28,29,0.9655172413793104,cristaos_direita_vs_esquerda
2018,estadual,PI,2205854,Madeiro,Esquerda,1,29,0.034482758620689655,cristaos_direita_vs_esquerda
2018,estadual,PI,2205904,Manoel Emídio,Direita,12,18,0.6666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2205904,Manoel Emídio,Esquerda,6,18,0.3333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2205953,Marcolândia,Direita,25,25,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2205953,Marcolândia,Esquerda,0,25,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206001,Marcos Parente,Direita,2,3,0.6666666666666666,cristaos_direita_vs_esquerda
2018,estadual,PI,2206001,Marcos Parente,Esquerda,1,3,0.3333333333333333,cristaos_direita_vs_esquerda
2018,estadual,PI,2206050,Massapê Do Piauí,Direita,9,10,0.9,cristaos_direita_vs_esquerda
2018,estadual,PI,2206050,Massapê Do Piauí,Esquerda,1,10,0.1,cristaos_direita_vs_esquerda
2018,estadual,PI,2206100,Matias Olímpio,Direita,42,43,0.9767441860465116,cristaos_direita_vs_esquerda
2018,estadual,PI,2206100,Matias Olímpio,Esquerda,1,43,0.023255813953488372,cristaos_direita_vs_esquerda
2018,estadual,PI,2206209,Miguel Alves,Direita,66,98,0.673469387755102,cristaos_direita_vs_esquerda
2018,estadual,PI,2206209,Miguel Alves,Esquerda,32,98,0.32653061224489793,cristaos_direita_vs_esquerda
2018,estadual,PI,2206308,Miguel Leão,Direita,4,4,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206308,Miguel Leão,Esquerda,0,4,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206357,Milton Brandão,Direita,6,6,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206357,Milton Brandão,Esquerda,0,6,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206407,Monsenhor Gil,Direita,46,67,0.6865671641791045,cristaos_direita_vs_esquerda
2018,estadual,PI,2206407,Monsenhor Gil,Esquerda,21,67,0.31343283582089554,cristaos_direita_vs_esquerda
2018,estadual,PI,2206506,Monsenhor Hipólito,Direita,3,7,0.42857142857142855,cristaos_direita_vs_esquerda
2018,estadual,PI,2206506,Monsenhor Hipólito,Esquerda,4,7,0.5714285714285714,cristaos_direita_vs_esquerda
2018,estadual,PI,2206605,Monte Alegre Do Piauí,Direita,224,225,0.9955555555555555,cristaos_direita_vs_esquerda
2018,estadual,PI,2206605,Monte Alegre Do Piauí,Esquerda,1,225,0.0044444444444444444,cristaos_direita_vs_esquerda
2018,estadual,PI,2206654,Morro Cabeça No Tempo,Direita,14,17,0.8235294117647058,cristaos_direita_vs_esquerda
2018,estadual,PI,2206654,Morro Cabeça No Tempo,Esquerda,3,17,0.17647058823529413,cristaos_direita_vs_esquerda
2018,estadual,PI,2206670,Morro Do Chapéu Do Piauí,Direita,3,4,0.75,cristaos_direita_vs_esquerda
2018,estadual,PI,2206670,Morro Do Chapéu Do Piauí,Esquerda,1,4,0.25,cristaos_direita_vs_esquerda
2018,estadual,PI,2206696,Murici Dos Portelas,Direita,38,42,0.9047619047619048,cristaos_direita_vs_esquerda
2018,estadual,PI,2206696,Murici Dos Portelas,Esquerda,4,42,0.09523809523809523,cristaos_direita_vs_esquerda
2018,estadual,PI,2206704,Nazaré Do Piauí,Direita,8,8,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206704,Nazaré Do Piauí,Esquerda,0,8,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206720,Nazária,Direita,108,145,0.7448275862068966,cristaos_direita_vs_esquerda
2018,estadual,PI,2206720,Nazária,Esquerda,37,145,0.25517241379310346,cristaos_direita_vs_esquerda
2018,estadual,PI,2206753,Nossa Senhora De Nazaré,Direita,16,20,0.8,cristaos_direita_vs_esquerda
2018,estadual,PI,2206753,Nossa Senhora De Nazaré,Esquerda,4,20,0.2,cristaos_direita_vs_esquerda
2018,estadual,PI,2206803,Nossa Senhora Dos Remédios,Direita,64,64,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206803,Nossa Senhora Dos Remédios,Esquerda,0,64,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2206902,Novo Oriente Do Piauí,Direita,63,71,0.8873239436619719,cristaos_direita_vs_esquerda
2018,estadual,PI,2206902,Novo Oriente Do Piauí,Esquerda,8,71,0.11267605633802817,cristaos_direita_vs_esquerda
2018,estadual,PI,2206951,Novo Santo Antônio,Direita,30,41,0.7317073170731707,cristaos_direita_vs_esquerda
2018,estadual,PI,2206951,Novo Santo Antônio,Esquerda,11,41,0.2682926829268293,cristaos_direita_vs_esquerda
2018,estadual,PI,2207009,Oeiras,Direita,63,69,0.9130434782608695,cristaos_direita_vs_esquerda
2018,estadual,PI,2207009,Oeiras,Esquerda,6,69,0.08695652173913043,cristaos_direita_vs_esquerda
2018,estadual,PI,2207108,Olho D'Água Do Piauí,Direita,6,6,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207108,Olho D'Água Do Piauí,Esquerda,0,6,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207207,Padre Marcos,Direita,19,21,0.9047619047619048,cristaos_direita_vs_esquerda
2018,estadual,PI,2207207,Padre Marcos,Esquerda,2,21,0.09523809523809523,cristaos_direita_vs_esquerda
2018,estadual,PI,2207306,Paes Landim,Direita,0,1,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207306,Paes Landim,Esquerda,1,1,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207355,Pajeú Do Piauí,Direita,5,12,0.4166666666666667,cristaos_direita_vs_esquerda
2018,estadual,PI,2207355,Pajeú Do Piauí,Esquerda,7,12,0.5833333333333334,cristaos_direita_vs_esquerda
2018,estadual,PI,2207405,Palmeira Do Piauí,Direita,5,8,0.625,cristaos_direita_vs_esquerda
2018,estadual,PI,2207405,Palmeira Do Piauí,Esquerda,3,8,0.375,cristaos_direita_vs_esquerda
2018,estadual,PI,2207504,Palmeirais,Direita,52,105,0.49523809523809526,cristaos_direita_vs_esquerda
2018,estadual,PI,2207504,Palmeirais,Esquerda,53,105,0.5047619047619047,cristaos_direita_vs_esquerda
2018,estadual,PI,2207553,Paquetá,Direita,1,2,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2207553,Paquetá,Esquerda,1,2,0.5,cristaos_direita_vs_esquerda
2018,estadual,PI,2207603,Parnaguá,Direita,40,44,0.9090909090909091,cristaos_direita_vs_esquerda
2018,estadual,PI,2207603,Parnaguá,Esquerda,4,44,0.09090909090909091,cristaos_direita_vs_esquerda
2018,estadual,PI,2207702,Parnaíba,Direita,2302,3112,0.7397172236503856,cristaos_direita_vs_esquerda
2018,estadual,PI,2207702,Parnaíba,Esquerda,810,3112,0.2602827763496144,cristaos_direita_vs_esquerda
2018,estadual,PI,2207751,Passagem Franca Do Piauí,Direita,9,11,0.8181818181818182,cristaos_direita_vs_esquerda
2018,estadual,PI,2207751,Passagem Franca Do Piauí,Esquerda,2,11,0.18181818181818182,cristaos_direita_vs_esquerda
2018,estadual,PI,2207777,Patos Do Piauí,Direita,45,46,0.9782608695652174,cristaos_direita_vs_esquerda
2018,estadual,PI,2207777,Patos Do Piauí,Esquerda,1,46,0.021739130434782608,cristaos_direita_vs_esquerda
2018,estadual,PI,2207793,Pau D'Arco Do Piauí,Direita,31,88,0.3522727272727273,cristaos_direita_vs_esquerda
2018,estadual,PI,2207793,Pau D'Arco Do Piauí,Esquerda,57,88,0.6477272727272727,cristaos_direita_vs_esquerda
2018,estadual,PI,2207801,Paulistana,Direita,116,121,0.9586776859504132,cristaos_direita_vs_esquerda
2018,estadual,PI,2207801,Paulistana,Esquerda,5,121,0.04132231404958678,cristaos_direita_vs_esquerda
2018,estadual,PI,2207850,Pavussu,Direita,2,2,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207850,Pavussu,Esquerda,0,2,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207900,Pedro Ii,Direita,172,183,0.9398907103825137,cristaos_direita_vs_esquerda
2018,estadual,PI,2207900,Pedro Ii,Esquerda,11,183,0.060109289617486336,cristaos_direita_vs_esquerda
2018,estadual,PI,2207934,Pedro Laurentino,Direita,4,4,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207934,Pedro Laurentino,Esquerda,0,4,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207959,Nova Santa Rita,Direita,5,5,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2207959,Nova Santa Rita,Esquerda,0,5,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2208007,Picos,Direita,213,380,0.5605263157894737,cristaos_direita_vs_esquerda
2018,estadual,PI,2208007,Picos,Esquerda,167,380,0.4394736842105263,cristaos_direita_vs_esquerda
2018,estadual,PI,2208106,Pimenteiras,Direita,11,34,0.3235294117647059,cristaos_direita_vs_esquerda
2018,estadual,PI,2208106,Pimenteiras,Esquerda,23,34,0.6764705882352942,cristaos_direita_vs_esquerda
2018,estadual,PI,2208205,Pio Ix,Direita,10,11,0.9090909090909091,cristaos_direita_vs_esquerda
2018,estadual,PI,2208205,Pio Ix,Esquerda,1,11,0.09090909090909091,cristaos_direita_vs_esquerda
2018,estadual,PI,2208304,Piracuruca,Direita,577,628,0.9187898089171974,cristaos_direita_vs_esquerda
2018,estadual,PI,2208304,Piracuruca,Esquerda,51,628,0.08121019108280254,cristaos_direita_vs_esquerda
2018,estadual,PI,2208403,Piripiri,Direita,257,313,0.8210862619808307,cristaos_direita_vs_esquerda
2018,estadual,PI,2208403,Piripiri,Esquerda,56,313,0.17891373801916932,cristaos_direita_vs_esquerda
2018,estadual,PI,2208502,Porto,Direita,421,423,0.9952718676122931,cristaos_direita_vs_esquerda
2018,estadual,PI,2208502,Porto,Esquerda,2,423,0.004728132387706856,cristaos_direita_vs_esquerda
2018,estadual,PI,2208551,Porto Alegre Do Piauí,Direita,0,0,,cristaos_direita_vs_esquerda
2018,estadual,PI,2208551,Porto Alegre Do Piauí,Esquerda,0,0,,cristaos_direita_vs_esquerda
2018,estadual,PI,2208601,Prata Do Piauí,Direita,4,574,0.006968641114982578,cristaos_direita_vs_esquerda
2018,estadual,PI,2208601,Prata Do Piauí,Esquerda,570,574,0.9930313588850174,cristaos_direita_vs_esquerda
2018,estadual,PI,2208650,Queimada Nova,Direita,3,3,1.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2208650,Queimada Nova,Esquerda,0,3,0.0,cristaos_direita_vs_esquerda
2018,estadual,PI,2208700,Redenção Do Gurguéia,Direita,19,20,0.95,cristaos_direita_vs_esquerda
2018,estadual,PI,2208700,Redenção Do Gurguéia,Esquerda,1,20,0.05,cristaos_direita_vs_esquerda
2018,estadual,PI,2208809,Regeneração,Direita,75,85,0.8823529411764706,cristaos_direita_vs_esquerda
2018,estadual,PI,2208809,Regeneração,Esquerda,10,85,0.11764705882352941,cristaos_direita_vs_esquerda
2018,estadual,PI,2208858,Riacho Frio,Direita,11,13,0.8461538461538461,cristaos_direita_vs_esquerda
